Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct R-F_pFluct 
0.0194875 1.0334805 0.49975456 0.329467948 0.245721498 0.195917046 0.097300686 
0.01949 1.03964539 0.502831516 0.33151859 0.24725933 0.197147265 0.0979157772 
0.0194925 1.04580075 0.505903711 0.333566103 0.248794831 0.198375628 0.0985299489 
0.019495 1.05194644 0.508971129 0.335610477 0.250327996 0.199602131 0.099143198 
0.0194975 1.05808238 0.512033757 0.337651703 0.251858817 0.200826766 0.099755522 
0.0195 1.06420844 0.515091583 0.339689774 0.253387288 0.20204953 0.100366918 
0.0195025 1.07032454 0.518144595 0.341724681 0.254913404 0.203270418 0.100977385 
0.019505 1.0764306 0.521192781 0.343756417 0.256437159 0.204489425 0.101586918 
0.0195075 1.08252658 0.524236134 0.345784976 0.257958548 0.205706548 0.102195518 
0.01951 1.08861247 0.527274643 0.347810351 0.259477565 0.206921781 0.102803181 
0.0195125 1.09468824 0.530308299 0.349832536 0.260994207 0.208135121 0.103409904 
0.019515 1.10075388 0.533337095 0.351851526 0.262508469 0.209346566 0.104015688 
0.0195175 1.10680938 0.536361025 0.353867316 0.264020347 0.210556111 0.104620528 
0.01952 1.11285471 0.539380081 0.355879901 0.265529837 0.211763752 0.105224425 
0.0195225 1.11888988 0.542394257 0.357889276 0.267036934 0.212969488 0.105827375 
0.019525 1.12491487 0.545403549 0.359895436 0.268541637 0.214173314 0.106429378 
0.0195275 1.13092968 0.54840795 0.361898379 0.27004394 0.215375228 0.107030431 
0.01953 1.13693429 0.551407455 0.363898097 0.27154384 0.216575226 0.107630532 
0.0195325 1.1429287 0.55440206 0.365894589 0.273041335 0.217773305 0.108229681 
0.019535 1.14891291 0.55739176 0.367887849 0.274536418 0.218969463 0.108827874 
0.0195375 1.15488691 0.560376549 0.369877874 0.276029089 0.220163696 0.109425109 
0.01954 1.1608507 0.563356424 0.371864658 0.277519342 0.221356 0.110021386 
0.0195425 1.16680427 0.566331379 0.373848198 0.279007172 0.222546371 0.110616702 
0.019545 1.17274763 0.569301408 0.375828487 0.280492576 0.223734807 0.111211053 
0.0195475 1.17868078 0.572266507 0.377805522 0.281975549 0.224921302 0.111804439 
0.01955 1.1846037 0.575226669 0.379779295 0.283456087 0.226105853 0.112396857 
0.0195525 1.19051639 0.578181888 0.381749801 0.284934182 0.227288455 0.112988303 
0.019555 1.19641886 0.581132156 0.383717034 0.286409831 0.228469103 0.113578775 
0.0195575 1.2023111 0.584077466 0.385680985 0.287883027 0.229647791 0.114168271 
0.01956 1.2081931 0.58701781 0.387641649 0.289353765 0.230824516 0.114756787 
0.0195625 1.21406487 0.589953178 0.389599017 0.290822036 0.231999271 0.11534432 
0.019565 1.2199264 0.592883561 0.391553082 0.292287836 0.23317205 0.115930867 
0.0195675 1.22577767 0.595808951 0.393503835 0.293751155 0.234342847 0.116516423 
0.01957 1.23161869 0.598729336 0.395451265 0.295211987 0.235511654 0.117100986 
0.0195725 1.23744945 0.601644702 0.397395363 0.296670322 0.236678466 0.117684551 
0.019575 1.24326994 0.604555039 0.399336119 0.298126153 0.237843274 0.118267113 
0.0195775 1.24908015 0.607460333 0.401273522 0.29957947 0.239006072 0.11884867 
0.01958 1.25488007 0.610360572 0.403207561 0.301030265 0.24016685 0.119429217 
0.0195825 1.26066969 0.61325574 0.405138222 0.302478525 0.241325601 0.120008748 
0.019585 1.266449 0.61614582 0.407065495 0.303924242 0.242482316 0.120587259 
0.0195875 1.27221797 0.619030799 0.408989364 0.305367405 0.243636985 0.121164745 
0.01959 1.2779766 0.621910657 0.410909817 0.306808002 0.2447896 0.121741201 
0.0195925 1.28372487 0.624785378 0.412826839 0.308246021 0.24594015 0.122316621 
0.019595 1.28946277 0.62765494 0.414740415 0.30968145 0.247088625 0.122891 
0.0195975 1.29519026 0.630519326 0.416650529 0.311114277 0.248235014 0.123464332 
0.0196 1.30090734 0.633378514 0.418557166 0.312544489 0.249379308 0.124036612 
0.0196025 1.30661398 0.636232482 0.420460307 0.313972071 0.250521493 0.124607833 
0.019605 1.31231015 0.639081208 0.422359936 0.31539701 0.25166156 0.125177989 
0.0196075 1.31799583 0.64192467 0.424256036 0.316819292 0.252799495 0.125747074 
0.01961 1.32367099 0.644762843 0.426148586 0.318238903 0.253935288 0.126315085 
0.0196125 1.32933561 0.647595701 0.42803757 0.319655827 0.255068928 0.126882021 
0.019615 1.33498965 0.650423221 0.429922968 0.321070054 0.25620041 0.127447881 
0.0196175 1.34063308 0.653245376 0.431804764 0.322481576 0.257329733 0.128012666 
0.01962 1.34626587 0.656062139 0.433682945 0.323890393 0.258456895 0.128576376 
0.0196225 1.35188799 0.658873485 0.435557509 0.325296506 0.259581899 0.129139014 
0.019625 1.35749941 0.66167939 0.437428454 0.326699917 0.260704748 0.129700581 
0.0196275 1.36310008 0.664479842 0.439295786 0.328100629 0.261825444 0.130261077 
0.01963 1.36868996 0.667274835 0.441159507 0.329498646 0.26294399 0.130820505 
0.0196325 1.37426903 0.670064374 0.443019622 0.330893971 0.264060389 0.131378865 
0.019635 1.37983725 0.67284846 0.444876136 0.332286609 0.265174644 0.13193616 
0.0196375 1.38539457 0.675627104 0.446729055 0.333676564 0.26628676 0.132492392 
0.01964 1.39094095 0.678400313 0.448578386 0.335063841 0.26739674 0.133047562 
0.0196425 1.39647636 0.681168096 0.450424135 0.336448444 0.268504587 0.133601672 
0.019645 1.40200078 0.683930463 0.452266309 0.33783038 0.269610306 0.134154725 
0.0196475 1.40751415 0.686687427 0.454104915 0.339209653 0.270713903 0.134706723 
0.01965 1.41301648 0.689438998 0.455939962 0.340586271 0.271815381 0.135257668 
0.0196525 1.41850776 0.692185187 0.457771458 0.34196024 0.272914747 0.135807564 
0.019655 1.42398801 0.694926011 0.459599413 0.343331566 0.274012005 0.136356412 
0.0196575 1.42945725 0.697661481 0.461423837 0.344700257 0.275107162 0.136904217 
0.01966 1.4349155 0.700391615 0.463244739 0.346066322 0.276200224 0.137450981 
0.0196625 1.44036281 0.703116428 0.465062131 0.347429768 0.277291197 0.137996706 
0.019665 1.44579918 0.705835937 0.466876024 0.348790602 0.278380088 0.138541396 
0.0196675 1.45122466 0.708550159 0.468686429 0.350148834 0.279466903 0.139085055 
