Freq p' spl
0 0.0259381291 62.2581731
10.0160256 0.0259442962 62.260238
20.0320513 0.0259643599 62.2669525
30.0480769 0.0260091375 62.2819191
40.0641026 0.0261093215 62.3153118
50.0801282 0.0263098669 62.3817731
60.0961538 0.0266914215 62.5068342
70.1121795 0.0273348575 62.7137364
80.1282051 0.0289847727 63.2227981
90.1442308 0.0355093495 64.9862544
100.160256 0.818389467 92.2386007
110.176282 0.0124641589 55.8926596
120.192308 0.0158702875 57.991096
130.208333 0.0171797017 58.6797125
140.224359 0.017549879 58.8648826
150.240385 0.0175859929 58.882738
160.25641 0.017382381 58.7815854
170.272436 0.0170667772 58.6224305
180.288462 0.0166717336 58.4190153
190.304487 0.0161997303 58.1695558
200.320513 0.0156817719 57.8873027
210.336538 0.0151358352 57.5795279
220.352564 0.0145531854 57.2385613
230.36859 0.0139460347 56.8684149
240.384615 0.0133232244 56.4715869
250.400641 0.0126936828 56.051153
260.416667 0.0120512712 55.6000573
270.432692 0.0113907867 55.1104745
280.448718 0.0107506399 54.6080864
290.464744 0.0100963648 54.0627008
300.480769 0.0093718632 53.4159189
310.496795 0.00880794475 52.8768917
320.512821 0.00817823961 52.2325967
330.528846 0.0075648086 51.555359
340.544872 0.00696731053 50.8407034
350.560897 0.00637821143 50.0733783
360.576923 0.00581970506 49.2774196
370.592949 0.00527124319 48.4176611
380.608974 0.00475897897 47.5296758
390.625 0.0042628615 46.5734245
400.641026 0.00380618049 45.5891877
410.657051 0.00337771162 44.5518515
420.673077 0.00298754314 43.4856838
430.689103 0.00263740364 42.4029321
440.705128 0.00233474205 41.3441782
450.721154 0.00208188295 40.3485262
460.737179 0.00188348389 39.4786383
470.753205 0.00174554775 38.8180348
480.769231 0.00166249954 38.3946308
490.785256 0.00163141967 38.230714
500.801282 0.00156091038 37.8469594
510.817308 0.00166099772 38.3867808
520.833333 0.00171253561 38.6521923
530.849359 0.00176864282 38.9322028
540.865385 0.00182311197 39.1956669
550.88141 0.0018708286 39.4200801
560.897436 0.00190846037 39.593063
570.913462 0.00193417796 39.7093287
580.929487 0.00194650144 39.7644947
590.945513 0.00194454268 39.7557497
600.961538 0.00192856691 39.6840943
610.977564 0.00189858596 39.5480054
620.99359 0.00185517639 39.3471042
631.009615 0.00179906085 39.0803172
641.025641 0.00173114253 38.7460566
651.041667 0.00165238709 38.3416359
661.057692 0.00156380437 37.8630486
671.073718 0.00146664389 37.3058936
681.089744 0.00136192535 36.6624661
691.105769 0.00125039921 35.9203739
701.121795 0.00115259363 35.2129244
711.137821 0.00101922299 34.1447843
721.153846 0.000897044101 33.035676
731.169872 0.000774370432 31.7583753
741.185897 0.00065218799 30.266856
751.201923 0.000532271261 28.5020605
761.217949 0.000416793026 26.377809
771.233974 0.000309708609 23.7984656
781.25 0.000219886719 20.8233801
791.266026 0.000169307578 18.552928
801.282051 0.000183721187 19.262585
811.298077 0.000245740712 21.7889423
821.314103 0.000323291217 24.1712782
831.330128 0.000402680659 26.0786155
841.346154 0.000478813392 27.5827259
851.362179 0.00054935837 28.776515
861.378205 0.000613290535 29.7327253
871.394231 0.000669702086 30.4970331
881.410256 0.000718371086 31.106377
891.426282 0.000758847065 31.5824853
901.442308 0.000803253339 32.0764509
911.458333 0.0008198859 32.2544684
921.474359 0.000836717977 32.4309821
931.490385 0.000846556061 32.5325146
941.50641 0.000849414678 32.5617953
951.522436 0.00084555136 32.5221999
961.538462 0.000835464281 32.4179578
971.554487 0.000819676754 32.2522525
981.570513 0.000798890715 32.0291476
991.586538 0.00077379082 31.7518716
1001.60256 0.000745002627 31.4225562
1011.61859 0.000713906014 31.0522209
1021.63462 0.000681146173 30.6442065
1031.65064 0.000647965961 30.2104439
1041.66667 0.000615587286 29.7651929
1051.68269 0.000585375211 29.3280866
1061.69872 0.000558755111 28.9238303
1071.71474 0.000537153364 28.5813661
1081.73077 0.000521858707 28.3304588
1091.74679 0.000514406846 28.2055349
1101.76282 0.000498248174 27.9283144
1111.77885 0.000514639932 28.2094697
1121.79487 0.000528174909 28.4349554
1131.8109 0.000546487265 28.731001
1141.82692 0.000568682986 29.0768048
1151.84295 0.000593638529 29.4498417
1161.85897 0.000620023653 29.8275652
1171.875 0.000646720827 30.193737
1181.89103 0.000672723491 30.536132
1191.90705 0.000697273731 30.8474662
1201.92308 0.000719406513 31.1188874
1211.9391 0.00073923643 31.3550673
1221.95513 0.000755826161 31.5478385
1231.97115 0.000768961169 31.6974883
1241.98718 0.000778422198 31.8037043
1252.00321 0.00078407119 31.86651
1262.01923 0.000785737129 31.8849456
1272.03526 0.000783455341 31.859685
1282.05128 0.00077698218 31.7876213
1292.06731 0.000764884398 31.6513161
1302.08333 0.000775637406 31.772575
1312.09936 0.000743367702 31.4034738
1322.11538 0.000722686163 31.1583949
1332.13141 0.000700219957 30.8840898
1342.14744 0.000675703838 30.5745278
1352.16346 0.000649385977 30.2294582
1362.17949 0.000621780259 29.8521387
1372.19551 0.000593374061 29.4459712
1382.21154 0.000564752494 29.0165632
1392.22756 0.00053652914 28.5712664
1402.24359 0.000509759455 28.1267059
1412.25962 0.000484207225 27.6800254
1422.27564 0.000461371891 27.2604227
1432.29167 0.000441687622 26.8817047
1442.30769 0.000425733405 26.5621546
1452.32372 0.000413885216 26.3169984
1462.33974 0.000406345181 26.1573024
1472.35577 0.000402972436 26.0849069
1482.37179 0.00040359591 26.0983352
1492.38782 0.000408350714 26.2000665
1502.40385 0.00040764252 26.1849896
1512.41987 0.000419707333 26.4383312
1522.4359 0.000428994942 26.6284435
1532.45192 0.000438352429 26.8158684
1542.46795 0.000447336602 26.9920888
1552.48397 0.000455341275 27.1461405
1562.5 0.000462009542 27.272419
1572.51603 0.000466940335 27.3646279
1582.53205 0.000469912241 27.4197352
1592.54808 0.000470690922 27.4341165
1602.5641 0.000469127399 27.4052161
1612.58013 0.000465287955 27.3338363
1622.59615 0.000459037141 27.2163566
1632.61218 0.000450474981 27.0528136
1642.62821 0.000439696839 26.842467
1652.64423 0.000426844662 26.5847972
1662.66026 0.000412150557 26.2805179
1672.67628 0.000395826369 25.9294945
1682.69231 0.00037818794 25.5335536
1692.70833 0.000359775111 25.1000224
1702.72436 0.000337241292 24.538215
1712.74038 0.000319633836 24.072455
1722.75641 0.000300708309 23.5423087
1732.77244 0.000282547366 23.0012254
1742.78846 0.000265906544 22.4739806
1752.80449 0.000251586493 21.9931465
1762.82051 0.000240185283 21.590328
