Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct R-F_pFluct 
0.0592625 -0.823758458 -0.401831656 -0.266155655 -0.199034226 -0.158964697 -0.079238145 
0.059265 -0.823001434 -0.401464561 -0.265913617 -0.198853831 -0.158820904 -0.0791667572 
0.0592675 -0.82224194 -0.401096228 -0.265670768 -0.198672831 -0.158676598 -0.0790951311 
0.05927 -0.821479964 -0.40072665 -0.265427114 -0.198491218 -0.158531779 -0.0790232679 
0.0592725 -0.820715512 -0.400355806 -0.265182654 -0.198308976 -0.158386449 -0.0789511697 
0.059275 -0.819948597 -0.399983682 -0.264937387 -0.198126094 -0.158240615 -0.0788788344 
0.0592775 -0.819179203 -0.399610286 -0.264691316 -0.197942574 -0.158094294 -0.0788062599 
0.05928 -0.818407312 -0.399235631 -0.264444444 -0.197758417 -0.157947496 -0.0787334447 
0.0592825 -0.817632923 -0.398859729 -0.264196761 -0.197573632 -0.157800224 -0.0786603903 
0.059285 -0.81685603 -0.398482582 -0.263948244 -0.197388236 -0.15765248 -0.0785871031 
0.0592875 -0.816076611 -0.398104201 -0.263698882 -0.197202243 -0.15750427 -0.0785135925 
0.05929 -0.815294634 -0.397724599 -0.263448675 -0.19701566 -0.157355592 -0.0784398633 
0.0592925 -0.814510105 -0.397343784 -0.263197623 -0.196828488 -0.157206446 -0.0783659164 
0.059295 -0.813723034 -0.396961763 -0.262945735 -0.196640735 -0.157056822 -0.0782917518 
0.0592975 -0.812933421 -0.396578544 -0.262693034 -0.196452402 -0.156906718 -0.0782173707 
0.0593 -0.812141279 -0.396194135 -0.262439539 -0.196263488 -0.156756142 -0.0781427752 
0.0593025 -0.811346616 -0.395808557 -0.26218526 -0.196073982 -0.156605114 -0.0780679657 
0.059305 -0.810549429 -0.395421809 -0.261930199 -0.195883877 -0.156453649 -0.0779929411 
0.0593075 -0.809749708 -0.395033865 -0.261674366 -0.19569318 -0.156301752 -0.0779177016 
0.05931 -0.808947465 -0.394644685 -0.261417764 -0.195501915 -0.156149422 -0.0778422496 
0.0593125 -0.808142728 -0.394254253 -0.261160396 -0.195310101 -0.15599666 -0.0777665874 
0.059315 -0.807335543 -0.39386257 -0.260902254 -0.195117749 -0.155843472 -0.0776907142 
0.0593175 -0.80652594 -0.393469634 -0.260643321 -0.194924857 -0.155689858 -0.0776146286 
0.05932 -0.805713924 -0.393075458 -0.260383597 -0.194731429 -0.155535817 -0.077538331 
0.0593225 -0.804899474 -0.392680077 -0.260123109 -0.194537466 -0.155381349 -0.0774618228 
0.059325 -0.804082557 -0.392283519 -0.259861886 -0.194342974 -0.155226458 -0.0773851054 
0.0593275 -0.803263152 -0.391885792 -0.259599946 -0.19414795 -0.15507115 -0.0773081812 
0.05933 -0.802441266 -0.391486905 -0.259337291 -0.193952395 -0.154915427 -0.0772310506 
0.0593325 -0.801616913 -0.391086871 -0.259073923 -0.193756312 -0.154759286 -0.0771537119 
0.059335 -0.800790113 -0.390685695 -0.258809846 -0.193559709 -0.154602723 -0.0770761649 
0.0593375 -0.79996085 -0.390283384 -0.258545064 -0.19336259 -0.154445743 -0.0769984092 
0.05934 -0.799129099 -0.389879936 -0.258279579 -0.193164952 -0.154288347 -0.076920445 
0.0593425 -0.798294857 -0.389475337 -0.258013389 -0.192966791 -0.154130541 -0.0768422718 
0.059345 -0.797458132 -0.389069573 -0.2577465 -0.19276811 -0.153972324 -0.0767638919 
0.0593475 -0.796618934 -0.388662657 -0.25747892 -0.192568912 -0.153813696 -0.0766853088 
0.05935 -0.79577727 -0.388254633 -0.257210656 -0.192369202 -0.153654653 -0.0766065258 
0.0593525 -0.794933135 -0.387845532 -0.256941709 -0.192168982 -0.153495195 -0.0765275457 
0.059355 -0.794086535 -0.387435367 -0.256672074 -0.191968248 -0.153335322 -0.0764483685 
0.0593575 -0.793237487 -0.387024138 -0.256401751 -0.191766999 -0.153175034 -0.0763689917 
0.05936 -0.792386016 -0.386611854 -0.256130742 -0.191565232 -0.153014335 -0.0762894152 
0.0593625 -0.791532143 -0.386198522 -0.255859056 -0.191362949 -0.152853232 -0.0762096404 
0.059365 -0.790675882 -0.385784144 -0.255586694 -0.191160148 -0.152691731 -0.0761296678 
0.0593675 -0.789817252 -0.385368721 -0.255313651 -0.190956833 -0.152529839 -0.0760494961 
0.05937 -0.788956293 -0.384952264 -0.255039924 -0.190753016 -0.152367557 -0.0759691236 
0.0593725 -0.788093041 -0.384534785 -0.254765511 -0.190548703 -0.152204882 -0.0758885516 
0.059375 -0.787227504 -0.384116293 -0.254490411 -0.190343902 -0.152041811 -0.0758077826 
0.0593775 -0.786359675 -0.383696787 -0.254214622 -0.190138617 -0.151878346 -0.0757268171 
0.05938 -0.785489583 -0.383276273 -0.253938153 -0.189932844 -0.15171449 -0.0756456558 
0.0593825 -0.784617236 -0.38285475 -0.253661018 -0.189726578 -0.151550242 -0.0755642977 
0.059385 -0.783742564 -0.382432216 -0.253383226 -0.189519821 -0.151385601 -0.0754827421 
0.0593875 -0.782865499 -0.38200868 -0.253104788 -0.189312577 -0.151220567 -0.0754009884 
0.05939 -0.781986029 -0.38158414 -0.252825709 -0.189104847 -0.151055144 -0.0753190345 
0.0593925 -0.78110418 -0.381158587 -0.252545984 -0.188896629 -0.150889331 -0.0752368796 
0.059395 -0.780220004 -0.380732016 -0.252265609 -0.188687926 -0.150723131 -0.0751545239 
0.0593975 -0.779333551 -0.380304422 -0.251984585 -0.188478739 -0.150556545 -0.0750719678 
0.0594 -0.778444866 -0.379875803 -0.251702912 -0.188269069 -0.150389573 -0.0749892114 
0.0594025 -0.777553967 -0.379446155 -0.251420597 -0.188058916 -0.150222212 -0.074906253 
0.059405 -0.77666084 -0.379015501 -0.251137641 -0.187848285 -0.150054458 -0.0748230909 
0.0594075 -0.775765472 -0.378583863 -0.250854047 -0.187637176 -0.149886307 -0.0747397256 
0.05941 -0.774867866 -0.378151257 -0.250569819 -0.187425586 -0.149717761 -0.0746561583 
0.0594125 -0.773968034 -0.377717693 -0.250284952 -0.187213508 -0.149548818 -0.0745723913 
0.059415 -0.773065999 -0.377283179 -0.249999448 -0.187000939 -0.149379478 -0.0744884253 
0.0594175 -0.772161782 -0.376847713 -0.249713315 -0.186787877 -0.149209738 -0.0744042648 
0.05942 -0.771255409 -0.376411288 -0.249426556 -0.186574324 -0.149039596 -0.0743199117 
0.0594225 -0.770346919 -0.375973901 -0.249139164 -0.186360275 -0.148869055 -0.0742353661 
0.059425 -0.769436305 -0.375535552 -0.248851129 -0.18614573 -0.148698116 -0.0741506293 
0.0594275 -0.768523541 -0.375096247 -0.248562447 -0.185930687 -0.148526778 -0.0740657034 
0.05943 -0.767608633 -0.374656003 -0.248273115 -0.185715147 -0.148355048 -0.07398059 
0.0594325 -0.766691612 -0.374214833 -0.247983132 -0.185499112 -0.148182938 -0.0738952893 
0.059435 -0.765772512 -0.373772735 -0.247692492 -0.18528258 -0.14801045 -0.0738098003 
0.0594375 -0.76485136 -0.373329703 -0.247401197 -0.185065563 -0.147837584 -0.0737241236 
0.05944 -0.763928184 -0.372885744 -0.247109247 -0.184848077 -0.147664342 -0.0736382606 
0.0594425 -0.763003007 -0.372440865 -0.246816641 -0.184630123 -0.147490728 -0.0735522132 
0.059445 -0.762075854 -0.37199507 -0.246523376 -0.1844117 -0.147316743 -0.0734659833 
0.0594475 -0.761146739 -0.371548346 -0.246229459 -0.184192811 -0.147142388 -0.0733795708 
0.05945 -0.760215668 -0.371100678 -0.245934908 -0.18397346 -0.146967661 -0.0732929777 
0.0594525 -0.759282644 -0.370652056 -0.245639741 -0.183753649 -0.146792563 -0.0732062116 
0.059455 -0.758347681 -0.370202471 -0.24534396 -0.183533377 -0.146617097 -0.073119274 
0.0594575 -0.757410783 -0.369751924 -0.245047563 -0.183312642 -0.146441266 -0.0730321612 
0.05946 -0.756471938 -0.369300413 -0.244750552 -0.183091447 -0.146265071 -0.0729448691 
0.0594625 -0.755531109 -0.368847934 -0.244452932 -0.182869795 -0.146088517 -0.0728573977 
0.059465 -0.75458826 -0.368394485 -0.244154703 -0.182647687 -0.14591162 -0.0727697503 
0.0594675 -0.75364337 -0.367940059 -0.243855863 -0.182425128 -0.145734387 -0.0726819311 
0.05947 -0.752696431 -0.367484671 -0.243556413 -0.182202129 -0.145556811 -0.072593942 
0.0594725 -0.75174747 -0.367028348 -0.243256356 -0.18197871 -0.145378885 -0.0725057818 
0.059475 -0.750796538 -0.366571111 -0.242955694 -0.181754871 -0.145200603 -0.0724174495 
0.0594775 -0.749843678 -0.366112976 -0.242654429 -0.181530603 -0.145021974 -0.0723289461 
0.05948 -0.748888922 -0.365653946 -0.242352575 -0.181305897 -0.144843005 -0.0722402725 
0.0594825 -0.747932286 -0.365194016 -0.242050158 -0.181080754 -0.144663701 -0.0721514269 
0.059485 -0.746973771 -0.364733183 -0.241747189 -0.180855185 -0.144484064 -0.0720624068 
0.0594875 -0.746013396 -0.364271444 -0.241443658 -0.180629197 -0.144304089 -0.0719732104 
0.05949 -0.745051182 -0.363808803 -0.241139553 -0.180402794 -0.144123774 -0.0718838364 
0.0594925 -0.744087123 -0.363345263 -0.240834872 -0.180175976 -0.143943121 -0.0717942822 
0.059495 -0.743121201 -0.362880823 -0.240529627 -0.17994874 -0.143762128 -0.0717045442 
0.0594975 -0.742153419 -0.362415487 -0.240223828 -0.179721083 -0.143580792 -0.0716146262 
0.0595 -0.74118382 -0.361949268 -0.23991748 -0.179493001 -0.143399108 -0.0715245356 
0.0595025 -0.740212454 -0.3614822 -0.239610589 -0.179264496 -0.143217074 -0.0714342759 
0.059505 -0.739239327 -0.361014304 -0.239303151 -0.179035563 -0.143034687 -0.0713438484 
0.0595075 -0.738264435 -0.360545576 -0.23899516 -0.178806195 -0.142851942 -0.0712532541 
0.05951 -0.737287787 -0.360076004 -0.238686608 -0.178576391 -0.142668842 -0.0711624963 
0.0595125 -0.736309394 -0.359605591 -0.238377493 -0.178346145 -0.142485395 -0.071071579 
0.059515 -0.735329258 -0.359134351 -0.238067813 -0.17811546 -0.142301609 -0.0709805058 
0.0595175 -0.734347365 -0.358662299 -0.237757563 -0.177884338 -0.142117491 -0.0708892791 
0.05952 -0.733363673 -0.35818944 -0.237446735 -0.177652789 -0.141933045 -0.0707978983 
0.0595225 -0.732378143 -0.357715779 -0.237135325 -0.177420821 -0.141748274 -0.0707063612 
0.059525 -0.731390751 -0.357241318 -0.236823334 -0.177188442 -0.141563185 -0.0706146661 
0.0595275 -0.730401475 -0.356766058 -0.236510775 -0.176955657 -0.141377783 -0.0705228099 
0.05953 -0.729410314 -0.356289984 -0.23619765 -0.176722472 -0.141192076 -0.07043079 
0.0595325 -0.728417299 -0.355813079 -0.235883965 -0.176488893 -0.141006065 -0.0703386061 
0.059535 -0.727422451 -0.355335334 -0.235569733 -0.176254929 -0.140819746 -0.0702462616 
0.0595375 -0.7264258 -0.354856744 -0.235254963 -0.176020586 -0.140633117 -0.0701537615 
0.05954 -0.725427384 -0.354377306 -0.234939664 -0.175785863 -0.14044617 -0.0700611078 
0.0595425 -0.72442724 -0.35389701 -0.234623843 -0.175550757 -0.140258901 -0.0699682975 
0.059545 -0.723425382 -0.353415858 -0.234307507 -0.175315261 -0.140071309 -0.0698753278 
0.0595475 -0.722421796 -0.352933869 -0.233990665 -0.175079367 -0.139883398 -0.0697821984 
0.05955 -0.721416465 -0.352451057 -0.233673322 -0.174843073 -0.139695176 -0.0696889111 
0.0595525 -0.720409373 -0.35196743 -0.233355475 -0.174606379 -0.139506648 -0.0695954678 
0.059555 -0.719400525 -0.351482987 -0.233037115 -0.174369293 -0.139317814 -0.0695018692 
0.0595575 -0.718389976 -0.350997738 -0.23271823 -0.174131822 -0.139128667 -0.0694081159 
0.05956 -0.717377768 -0.350511703 -0.232398817 -0.173893972 -0.138939206 -0.0693142087 
0.0595625 -0.716363887 -0.350024898 -0.232078877 -0.173655738 -0.138749433 -0.0692201488 
0.059565 -0.715348313 -0.34953733 -0.231758417 -0.173417115 -0.13855935 -0.0691259368 
0.0595675 -0.714331042 -0.349049008 -0.231437446 -0.173178106 -0.138368959 -0.0690315725 
0.05957 -0.713312104 -0.348559941 -0.231115971 -0.17293871 -0.138178263 -0.0689370561 
0.0595725 -0.712291543 -0.348070128 -0.23079399 -0.17269893 -0.137987263 -0.0688423873 
0.059575 -0.711269385 -0.347579562 -0.2304715 -0.172458767 -0.137795962 -0.0687475681 
0.0595775 -0.710245651 -0.347088225 -0.230148503 -0.172218227 -0.13760436 -0.068652601 
0.05958 -0.709220363 -0.346596108 -0.229824999 -0.171977311 -0.137412459 -0.0685574873 
0.0595825 -0.708193549 -0.346103214 -0.229500987 -0.171736021 -0.137220258 -0.068462224 
0.059585 -0.707165221 -0.345609554 -0.229176468 -0.171494359 -0.137027757 -0.0683668057 
0.0595875 -0.706135358 -0.345115136 -0.228851448 -0.171252325 -0.136834955 -0.0682712274 
0.05959 -0.70510393 -0.34461997 -0.228525934 -0.171009918 -0.136641856 -0.0681754874 
0.0595925 -0.704070919 -0.34412406 -0.228199924 -0.170767137 -0.136448465 -0.0680795862 
0.059595 -0.703036308 -0.34362741 -0.227873422 -0.170523981 -0.13625478 -0.0679835252 
0.0595975 -0.702000066 -0.343130025 -0.22754643 -0.170280459 -0.136060793 -0.0678873047 
0.0596 -0.700962152 -0.342631902 -0.227218948 -0.170036572 -0.135866494 -0.0677909223 
0.0596025 -0.699922594 -0.342133036 -0.226890972 -0.169792318 -0.135671878 -0.0676943755 
0.059605 -0.698881443 -0.341633427 -0.226562499 -0.169547684 -0.135476942 -0.0675976629 
0.0596075 -0.697838721 -0.341133078 -0.226233534 -0.16930266 -0.135281689 -0.067500784 
0.05961 -0.69679444 -0.340631999 -0.225904086 -0.16905724 -0.135086121 -0.067403739 
0.0596125 -0.695748616 -0.340130189 -0.225574154 -0.168811425 -0.134890233 -0.0673065284 
0.059615 -0.694701271 -0.33962765 -0.225243726 -0.168565218 -0.134694022 -0.0672091554 
0.0596175 -0.693652422 -0.339124388 -0.22491279 -0.168318616 -0.134497483 -0.0671116241 
0.05962 -0.69260207 -0.338620407 -0.224581336 -0.168071614 -0.134300615 -0.0670139363 
0.0596225 -0.691550222 -0.338115703 -0.22424936 -0.167824208 -0.134103418 -0.0669160915 
0.059625 -0.69049689 -0.337610264 -0.223916864 -0.167576393 -0.133905894 -0.0668180882 
0.0596275 -0.689442097 -0.33710409 -0.223583848 -0.167328168 -0.13370805 -0.0667199259 
0.05963 -0.688385864 -0.336597196 -0.223250304 -0.167079536 -0.133509895 -0.0666216022 
0.0596325 -0.687328171 -0.336089585 -0.222916227 -0.166830503 -0.133311433 -0.066523113 
0.059635 -0.686268976 -0.335581252 -0.22258161 -0.166581081 -0.133112661 -0.0664244553 
0.0596375 -0.68520827 -0.335072181 -0.222246452 -0.166331275 -0.132913579 -0.0663256255 
0.05964 -0.684146071 -0.334562358 -0.221910757 -0.166081086 -0.132714184 -0.0662266223 
0.0596425 -0.683082399 -0.334051775 -0.221574535 -0.165830514 -0.132514469 -0.0661274482 
0.059645 -0.682017278 -0.333540431 -0.221237799 -0.165579555 -0.132314425 -0.066028107 
0.0596475 -0.680950716 -0.33302832 -0.220900558 -0.165328202 -0.132114044 -0.0659286028 
0.05965 -0.679882748 -0.332515429 -0.220562813 -0.165076445 -0.131913321 -0.065828938 
0.0596525 -0.678813407 -0.332001749 -0.220224564 -0.164824271 -0.131712255 -0.0657291152 
0.059655 -0.6777427 -0.331487276 -0.219885806 -0.164571674 -0.13151085 -0.0656291399 
0.0596575 -0.676670615 -0.330972015 -0.219546524 -0.16431865 -0.131309117 -0.0655290161 
0.05966 -0.675597145 -0.330455972 -0.219206707 -0.164065202 -0.131107063 -0.0654287427 
0.0596625 -0.674522295 -0.32993916 -0.218866339 -0.163811341 -0.130904695 -0.0653283165 
0.059665 -0.673446077 -0.329421592 -0.21852541 -0.16355708 -0.130702014 -0.0652277322 
0.0596675 -0.672368492 -0.328903286 -0.218183918 -0.163302425 -0.130499034 -0.0651269881 
0.05967 -0.671289527 -0.328384247 -0.217841868 -0.163047381 -0.130295757 -0.0650260876 
0.0596725 -0.670209161 -0.327864464 -0.217499274 -0.162791958 -0.130092177 -0.0649250394 
0.059675 -0.669127389 -0.327343919 -0.217156152 -0.162536163 -0.129888285 -0.0648238482 
0.0596775 -0.668044218 -0.326822594 -0.216812511 -0.162279991 -0.129684078 -0.064722516 
0.05968 -0.666959652 -0.326300471 -0.216468359 -0.162023431 -0.129479561 -0.0646210439 
0.0596825 -0.665873673 -0.325777536 -0.216123704 -0.161766479 -0.129274751 -0.0645194324 
0.059685 -0.664786271 -0.325253778 -0.215778549 -0.161509142 -0.129069657 -0.0644176849 
0.0596875 -0.663697441 -0.324729199 -0.215432885 -0.161251442 -0.128864279 -0.0643158069 
0.05969 -0.662607198 -0.324203809 -0.2150867 -0.160993387 -0.12865862 -0.0642138029 
0.0596925 -0.661515559 -0.323677628 -0.214740003 -0.160734979 -0.128452684 -0.064111675 
0.059695 -0.66042254 -0.323150672 -0.21439282 -0.160476219 -0.128246479 -0.0640094228 
0.0596975 -0.659328127 -0.322622956 -0.214045171 -0.160217113 -0.128040013 -0.0639070446 
0.0597 -0.658232303 -0.322094487 -0.213697052 -0.159957671 -0.127833296 -0.0638045388 
0.0597025 -0.657135047 -0.321565254 -0.213348459 -0.159697906 -0.127626331 -0.0637019032 
0.059705 -0.656036343 -0.321035248 -0.212999399 -0.159437826 -0.12741912 -0.0635991343 
0.0597075 -0.654936185 -0.320504475 -0.21264989 -0.159177437 -0.127211662 -0.0634962291 
0.05971 -0.653834577 -0.319972975 -0.212299948 -0.158916741 -0.127003952 -0.0633931876 
0.0597125 -0.65273152 -0.319440784 -0.211949588 -0.158655738 -0.126795986 -0.0632900103 
0.059715 -0.65162701 -0.318907906 -0.211598815 -0.158394423 -0.126587757 -0.0631866972 
0.0597175 -0.650521039 -0.318374327 -0.211247634 -0.158132788 -0.126379258 -0.0630832497 
0.05972 -0.649413613 -0.317840037 -0.210896046 -0.157870827 -0.126170483 -0.0629796713 
0.0597225 -0.648304749 -0.317305059 -0.210544047 -0.157608532 -0.125961433 -0.0628759662 
0.059725 -0.647194438 -0.316769426 -0.210191628 -0.157345891 -0.125752114 -0.0627721369 
0.0597275 -0.646082645 -0.316233161 -0.209838781 -0.157082906 -0.125542533 -0.0626681841 
0.05973 -0.644969352 -0.315696279 -0.209485497 -0.156819582 -0.125332687 -0.0625641096 
0.0597325 -0.643854556 -0.315158789 -0.209131759 -0.156555931 -0.125122579 -0.0624599134 
0.059735 -0.642738275 -0.314620698 -0.208777565 -0.156291954 -0.124912215 -0.0623555925 
0.0597375 -0.641620527 -0.314082001 -0.208422911 -0.156027649 -0.124701599 -0.062251144 
0.05974 -0.640501302 -0.313542682 -0.208067814 -0.155763017 -0.124490737 -0.0621465681 
0.0597425 -0.639380586 -0.313002732 -0.207712289 -0.155498066 -0.124279631 -0.0620418687 
0.059745 -0.63825835 -0.312462142 -0.207356333 -0.155232804 -0.124068281 -0.0619370502 
0.0597475 -0.637134582 -0.311920896 -0.206999936 -0.154967236 -0.123856684 -0.0618321136 
0.05975 -0.63600928 -0.311378981 -0.206643098 -0.154701363 -0.123644835 -0.0617270555 
0.0597525 -0.634882478 -0.310836389 -0.206285831 -0.154435184 -0.123432734 -0.0616218743 
0.059755 -0.633754244 -0.310293125 -0.20592815 -0.154168695 -0.123220388 -0.0615165715 
0.0597575 -0.632624621 -0.309749203 -0.205570061 -0.153901891 -0.123007805 -0.0614111485 
0.05976 -0.631493637 -0.309204641 -0.205211563 -0.153634779 -0.122794978 -0.0613056043 
0.0597625 -0.630361289 -0.308659439 -0.204852658 -0.153367367 -0.122581903 -0.0611999361 
0.059765 -0.629227586 -0.308113579 -0.204493343 -0.153099649 -0.122368585 -0.0610941481 
0.0597675 -0.628092578 -0.307567046 -0.204133615 -0.152831621 -0.122155026 -0.0609882465 
0.05977 -0.626956316 -0.30701985 -0.203773476 -0.152563287 -0.121941226 -0.0608822339 
0.0597725 -0.625818822 -0.306472014 -0.20341293 -0.152294653 -0.121727177 -0.0607761099 
0.059775 -0.6246801 -0.305923556 -0.203051971 -0.152025716 -0.121512886 -0.0606698734 
0.0597775 -0.623540162 -0.305374481 -0.202690598 -0.15175647 -0.121298365 -0.0605635236 
