Freq p' spl
0 0.00237892237 41.5070055
10.0160256 0.00238074022 41.5136403
20.0320513 0.00238607471 41.5330808
30.0480769 0.00239727325 41.5737509
40.0641026 0.00241925215 41.6530228
50.0801282 0.0024532915 41.7743832
60.0961538 0.00248439745 41.8838216
70.1121795 0.00249257528 41.9123658
80.1282051 0.00277996276 42.8601796
90.1442308 0.00369934804 45.3419039
100.160256 0.0774079486 71.7551113
110.176282 0.00103753688 34.2994709
120.192308 0.00123172399 35.7896681
130.208333 0.00143906853 37.1410296
140.224359 0.00150598894 37.5358358
150.240385 0.00148223193 37.3977234
160.25641 0.00150953495 37.5562635
170.272436 0.00146811345 37.3145924
180.288462 0.00143697422 37.1283796
190.304487 0.00139850628 36.8926885
200.320513 0.0013620384 36.6631871
210.336538 0.00128830498 36.1797738
220.352564 0.00128026365 36.1253884
230.36859 0.00120114366 35.5712992
240.384615 0.00116973905 35.3411798
250.400641 0.0011035852 34.8355174
260.416667 0.00109262859 34.7488513
270.432692 0.000995439824 33.9397003
280.448718 0.000994777774 33.9339216
290.464744 0.00094027261 33.4444758
300.480769 0.000864101228 32.7106925
310.496795 0.000854684522 32.6155169
320.512821 0.000835528493 32.4186254
330.528846 0.000790247933 31.9346675
340.544872 0.000772158957 31.7335344
350.560897 0.00072127733 31.1414457
360.576923 0.000700453351 30.8869844
370.592949 0.000652271196 30.2679641
380.608974 0.000628673481 29.9479029
390.625 0.000583351206 29.2980021
400.641026 0.00055157158 28.8114377
410.657051 0.000513973937 28.198222
420.673077 0.000476033626 27.5321527
430.689103 0.000434586275 26.7409202
440.705128 0.000396745728 25.9496453
450.721154 0.000360337045 25.1135784
460.737179 0.00031606202 23.9748463
470.753205 0.0002764434 22.8115246
480.769231 0.000237387076 21.4885415
490.785256 0.000190540196 19.5791323
500.801282 0.000278828141 22.8861322
510.817308 0.000142786692 17.0731547
520.833333 0.000106534934 14.5292409
530.849359 7.31343616e-05 11.2618296
540.865385 4.89770521e-05 7.77925291
550.88141 3.43620245e-05 4.70097495
560.897436 3.86104823e-05 5.71350461
570.913462 5.55231998e-05 8.86888981
580.929487 7.29255331e-05 11.2369923
590.945513 8.94792629e-05 13.013848
600.961538 0.000108972482 14.7257369
610.977564 0.000121225794 15.6513008
620.99359 0.000133239312 16.4720477
631.009615 0.000145194171 17.2183837
641.025641 0.00015475023 17.7720262
651.041667 0.000163519201 18.2507752
661.057692 0.000171513865 18.6653847
671.073718 0.000178612659 19.0176448
681.089744 0.000184806818 19.3137599
691.105769 0.000189800227 19.5453346
701.121795 0.000155465511 17.8120813
711.137821 0.000186355741 19.3862556
721.153846 0.000189148132 19.5154412
731.169872 0.000187574318 19.4428676
741.185897 0.000183461175 19.2502835
751.201923 0.000177904204 18.9831243
761.217949 0.000170398699 18.6087256
771.233974 0.000161855701 18.1619601
781.25 0.000152131641 17.6237911
791.266026 0.000142410504 17.0502405
801.282051 0.000132413884 16.4180706
811.298077 0.00012365433 15.8235867
821.314103 0.000115538027 15.2338991
831.330128 0.000108737163 14.70696
841.346154 0.000103573374 14.2843626
851.362179 0.000100559445 14.0278575
861.378205 9.90133331e-05 13.8932737
871.394231 9.91553722e-05 13.9057251
881.410256 0.000101986401 14.1502454
891.426282 0.000111375606 14.9152017
901.442308 2.41257477e-05 1.62901574
911.458333 9.36046866e-05 13.405352
921.474359 9.70758607e-05 13.7216251
931.490385 9.89216778e-05 13.8852296
941.50641 0.00010012601 13.9903383
951.522436 0.000101306335 14.0921321
961.538462 0.000101236894 14.0861763
971.554487 0.000100909206 14.0580158
981.570513 9.96948865e-05 13.9528578
991.586538 9.80957844e-05 13.812407
1001.60256 9.59825586e-05 13.6232465
1011.61859 9.34559593e-05 13.3915401
1021.63462 9.07129381e-05 13.1327848
1031.65064 8.83930455e-05 12.907762
1041.66667 8.69345099e-05 12.7632443
1051.68269 8.58069431e-05 12.6498487
1061.69872 8.57288631e-05 12.6419414
1071.71474 8.50126725e-05 12.5690735
1081.73077 8.64443951e-05 12.7141369
1091.74679 9.61406101e-05 13.6375376
1101.76282 2.63484218e-05 2.39449224
1111.77885 7.47572105e-05 11.4524618
1121.79487 7.60393548e-05 11.6001685
1131.8109 7.48746732e-05 11.4660989
1141.82692 7.2472374e-05 11.1828498
1151.84295 7.16681113e-05 11.0859193
1161.85897 6.94124214e-05 10.808144
1171.875 6.83617357e-05 10.6756617
1181.89103 6.7900937e-05 10.6169154
1191.90705 6.87752269e-05 10.7280407
1201.92308 7.15183177e-05 11.0677459
1211.9391 7.38561402e-05 11.3471322
1221.95513 7.7152162e-05 11.7263621
1231.97115 8.04163919e-05 12.0862918
1241.98718 8.365863e-05 12.4296151
1252.00321 8.57365791e-05 12.6427231
1262.01923 8.86591825e-05 12.9338745
1272.03526 8.94837628e-05 13.0142848
1282.05128 9.08201909e-05 13.1430483
1292.06731 9.63932597e-05 13.6603334
1302.08333 6.11013388e-05 9.70041461
1312.09936 6.87878621e-05 10.7296363
1322.11538 7.43777763e-05 11.4082639
1332.13141 7.35412017e-05 11.3100145
1342.14744 6.96042961e-05 10.832121
1352.16346 6.80685714e-05 10.6383328
1362.17949 6.50799408e-05 10.2483431
1372.19551 6.27871894e-05 9.93682094
1382.21154 5.99945429e-05 9.54163507
1392.22756 5.76570597e-05 9.19644991
1402.24359 5.6252581e-05 8.98224917
1412.25962 5.50011852e-05 8.78684105
1422.27564 5.42443476e-05 8.66648988
1432.29167 5.35532071e-05 8.55510977
1442.30769 5.38223172e-05 8.59864791
1452.32372 5.3596966e-05 8.5622042
