Freq p' spl
0 0.0231583493 61.2735521
10.0160256 0.023139814 61.2665974
20.0320513 0.0230907929 61.248177
30.0480769 0.0230302471 61.225372
40.0641026 0.0229777245 61.2055404
50.0801282 0.022955954 61.197307
60.0961538 0.0229418887 61.1919835
70.1121795 0.0233579578 61.3480975
80.1282051 0.0259753186 62.2706178
90.1442308 0.03212769 64.1169901
100.160256 0.733504716 91.2874583
110.176282 0.00678702345 50.6129871
120.192308 0.01017113 54.1267842
130.208333 0.0117068649 55.3482122
140.224359 0.012331202 55.7995083
150.240385 0.011949093 55.5260989
160.25641 0.0122351779 55.7316059
170.272436 0.0118180951 55.4303497
180.288462 0.011524005 55.2114689
190.304487 0.0112257817 54.9837319
200.320513 0.0109826736 54.7935616
210.336538 0.0103263711 54.2583547
220.352564 0.0104012999 54.3211524
230.36859 0.00971917745 53.7319903
240.384615 0.00955814962 53.5868766
250.400641 0.00901475073 53.0784745
260.416667 0.00904646661 53.1089798
270.432692 0.00815835834 52.2114556
280.448718 0.00826811476 52.32753
290.464744 0.00774014728 51.7543846
300.480769 0.0102385068 54.1841326
310.496795 0.0073616765 51.3189347
320.512821 0.00720205056 51.1285234
330.528846 0.00679071762 50.6177135
340.544872 0.00670870327 50.5121717
350.560897 0.00626882636 49.9231249
360.576923 0.00617496642 49.7920921
370.592949 0.0058170089 49.2733947
380.608974 0.0056839452 49.0723977
390.625 0.00541438105 48.6503764
400.641026 0.00521166744 48.318934
410.657051 0.00504010086 48.0281846
420.673077 0.00481746488 47.6357712
430.689103 0.00463000437 47.2910281
440.705128 0.00444210448 46.9311755
450.721154 0.00428280715 46.6139705
460.737179 0.0040836184 46.2003031
470.753205 0.00390579566 45.8135905
480.769231 0.00374264269 45.4429674
490.785256 0.0035705761 45.034166
500.801282 0.00424092443 46.5286108
510.817308 0.00334343032 44.4632456
520.833333 0.00315800361 43.9676525
530.849359 0.00300307358 43.5307196
540.865385 0.00285808481 43.1009023
550.88141 0.00271940697 42.6688842
560.897436 0.00259144435 42.2502378
570.913462 0.00245648171 41.7856708
580.929487 0.00233788632 41.3558679
590.945513 0.00221992845 40.9061796
600.961538 0.00208475817 40.3605138
610.977564 0.00198446451 39.9322668
620.99359 0.00187405786 39.43506
631.009615 0.0017668946 38.9236129
641.025641 0.00166003176 38.381728
651.041667 0.00155623948 37.8209287
661.057692 0.00145347349 37.2275424
671.073718 0.00135342197 36.6080645
681.089744 0.00125447294 35.948626
691.105769 0.00115360419 35.2205366
701.121795 0.00122109997 35.7144245
711.137821 0.000974973948 33.7592603
721.153846 0.00088204847 32.8892491
731.169872 0.000795957547 31.9971982
741.185897 0.000716664994 31.0857239
751.201923 0.000640493111 30.1096893
761.217949 0.000572782169 29.1391899
771.233974 0.000507894707 28.0948738
781.25 0.000451051848 27.0639294
791.266026 0.000398532671 25.9886787
801.282051 0.000357757196 25.0511676
811.298077 0.000318305099 24.036272
821.314103 0.000286455869 23.1205546
831.330128 0.000261287376 22.3217686
841.346154 0.000238812816 21.5405527
851.362179 0.000220364593 20.8422364
861.378205 0.000195473146 19.8011421
871.394231 0.000173400958 18.7604299
881.410256 0.000153934041 17.7260935
891.426282 0.000294756191 23.3686588
901.442308 0.00305031653 43.6662982
911.458333 0.00055008873 28.788055
921.474359 0.000379945946 25.5738364
931.490385 0.000326944276 24.2688749
941.50641 0.000317743526 24.0209343
951.522436 0.000331778744 24.3963713
961.538462 0.000370169215 25.347406
971.554487 0.000423679611 26.5201514
981.570513 0.000491287908 27.8061216
991.586538 0.000567955215 29.0656819
1001.60256 0.000643085601 30.1447758
1011.61859 0.000733600278 31.2885898
1021.63462 0.000823032693 32.2877418
1031.65064 0.000914425098 33.2023628
1041.66667 0.0010059318 34.0307708
1051.68269 0.00109833621 34.7941061
1061.69872 0.00119444564 35.5227279
1071.71474 0.00129630509 36.2335446
1081.73077 0.00142389308 37.0489477
1091.74679 0.00170953994 38.6369851
1101.76282 0.00087719768 32.8413496
1111.77885 0.00106402905 34.5184698
1121.79487 0.00123079571 35.7831196
1131.8109 0.00129663534 36.2357572
1141.82692 0.00133139394 36.4655316
1151.84295 0.00134935161 36.5819027
1161.85897 0.00135268087 36.603307
1171.875 0.00134429586 36.5492973
1181.89103 0.00132660853 36.4342558
1191.90705 0.00129896286 36.2513347
1201.92308 0.00126654726 36.0318281
1211.9391 0.0012202387 35.708296
1221.95513 0.00116936586 35.3384083
1231.97115 0.00111633726 34.9353085
1241.98718 0.001059402 34.4806159
1252.00321 0.00100147173 33.992174
1262.01923 0.000945019437 33.4882149
1272.03526 0.000890728586 32.9743079
1282.05128 0.000832147905 32.3834106
1292.06731 0.00075557568 31.5449595
1302.08333 0.00171087065 38.6437436
1312.09936 0.000889029146 32.9577201
1322.11538 0.000837176162 32.4357372
1332.13141 0.00081770528 32.2313361
1342.14744 0.000806089824 32.1070689
1352.16346 0.00080348203 32.0789234
1362.17949 0.000801695653 32.0595907
1372.19551 0.000800103535 32.0423239
1382.21154 0.000794420322 31.980407
1392.22756 0.000783644523 31.8617821
1402.24359 0.000767438816 31.6802753
1412.25962 0.000753525849 31.5213632
1422.27564 0.000724644995 31.181906
1432.29167 0.000689364052 30.7483727
1442.30769 0.000645033859 30.1710503
1452.32372 0.000593031477 29.440955
1462.33974 0.000530231799 28.4687155
1472.35577 0.000462646276 27.2843815
1482.37179 0.00038042713 25.5848297
1492.38782 0.000332018253 24.4026393
1502.40385 0.00150861906 37.5509919
1512.41987 0.000434380764 26.7368118
1522.4359 0.000281213161 22.9601129
1532.45192 0.00018502267 19.323899
1542.46795 0.000114292873 15.1397831
1552.48397 9.05942261e-05 13.1214105
1562.5 0.000127915342 16.1178528
1572.51603 0.000185115816 19.3282706
1582.53205 0.000246669982 21.8217261
1592.54808 0.000303902546 23.6340869
1602.5641 0.000369242068 25.3256236
1612.58013 0.000413537149 26.3096907
1622.59615 0.000459537394 27.2258172
1632.61218 0.000500672667 27.9704777
1642.62821 0.000540023245 28.6276492
1652.64423 0.000574892416 29.1711317
1662.66026 0.000615169706 29.7592989
1672.67628 0.000655677787 30.3132095
1682.69231 0.000723970241 31.1738144
1692.70833 0.00096420662 33.6628023
1702.72436 0.000595804841 29.4814806
1712.74038 0.00035823349 25.0627238
1722.75641 0.000447033733 26.986206
1732.77244 0.000476192636 27.5350536
1742.78846 0.000487093647 27.7316494
1752.80449 0.000491253732 27.8055173
1762.82051 0.000488009289 27.7479619
1772.83654 0.000480785783 27.6184324
1782.85256 0.000470934176 27.4386043
1792.86859 0.000457963805 27.1960232
1802.88462 0.00043939733 26.8365484
1812.90064 0.000426202708 26.5717242
1822.91667 0.000406786446 26.1667296
1832.93269 0.000385411831 25.6979009
1842.94872 0.000360477329 25.1169592
1852.96474 0.000333327124 24.4368132
1862.98077 0.000301367653 23.5613328
1872.99679 0.000264796277 22.4376376
