# Region type : patch sphere
#      Faces  : 264
#      Area   : 1.243039730e-01
#           Time	areaAverage(p)	areaAverage(U)
         2.5e-06	1.013250022e+05	(6.283182723e-01 7.724189187e-15 3.787790959e-14)
           5e-06	1.013250066e+05	(6.283164636e-01 -2.285800842e-13 -9.748097119e-14)
         7.5e-06	1.013250126e+05	(6.283131046e-01 2.378713411e-13 1.032863619e-13)
           1e-05	1.013250202e+05	(6.283081953e-01 2.825574373e-14 8.912995045e-14)
        1.25e-05	1.013250291e+05	(6.283017357e-01 -9.191995933e-14 -2.627964551e-13)
         1.5e-05	1.013250393e+05	(6.282937259e-01 1.919420398e-13 1.850549400e-13)
        1.75e-05	1.013250508e+05	(6.282841657e-01 6.666508941e-15 1.838718489e-14)
           2e-05	1.013250635e+05	(6.282730554e-01 -1.993984457e-14 4.547825429e-14)
        2.25e-05	1.013250772e+05	(6.282603948e-01 -8.674409103e-15 5.128312655e-14)
         2.5e-05	1.013250920e+05	(6.282461841e-01 1.861788596e-13 7.857447413e-14)
        2.75e-05	1.013251079e+05	(6.282304233e-01 -4.543817090e-14 3.646047124e-14)
           3e-05	1.013251246e+05	(6.282131123e-01 -1.053386161e-13 -1.511366719e-13)
        3.25e-05	1.013251423e+05	(6.281942513e-01 4.243807309e-14 1.499154296e-13)
         3.5e-05	1.013251608e+05	(6.281738403e-01 -9.685755964e-14 -1.796982519e-13)
        3.75e-05	1.013251801e+05	(6.281518793e-01 2.274449685e-13 1.853731907e-13)
           4e-05	1.013252002e+05	(6.281283685e-01 -8.691441574e-15 -1.894063779e-13)
        4.25e-05	1.013252210e+05	(6.281033078e-01 1.002905703e-13 1.658282388e-13)
         4.5e-05	1.013252426e+05	(6.280766973e-01 -3.398183633e-14 -2.029873087e-14)
        4.75e-05	1.013252649e+05	(6.280485370e-01 -4.152785659e-14 1.706322223e-13)
           5e-05	1.013252879e+05	(6.280188272e-01 4.008326734e-14 -2.665024647e-13)
        5.25e-05	1.013253115e+05	(6.279875677e-01 2.671544085e-13 -6.807252009e-14)
         5.5e-05	1.013253358e+05	(6.279547588e-01 -1.668652130e-14 1.901287946e-13)
        5.75e-05	1.013253608e+05	(6.279204005e-01 8.257100391e-15 -1.721591194e-13)
           6e-05	1.013253864e+05	(6.278844928e-01 4.252517160e-14 5.151069031e-14)
        6.25e-05	1.013254127e+05	(6.278470359e-01 -1.434673230e-14 2.586838602e-14)
         6.5e-05	1.013254397e+05	(6.278080298e-01 -1.031998195e-14 -1.916025515e-13)
        6.75e-05	1.013254673e+05	(6.277674747e-01 3.790596395e-13 1.017876249e-13)
           7e-05	1.013254956e+05	(6.277253706e-01 -7.707807500e-14 -1.216358309e-13)
        7.25e-05	1.013255246e+05	(6.276817177e-01 2.106585394e-14 9.235378491e-14)
         7.5e-05	1.013255543e+05	(6.276365160e-01 1.219668373e-15 -1.883454287e-13)
        7.75e-05	1.013255847e+05	(6.275897657e-01 1.329163891e-13 1.822013694e-14)
           8e-05	1.013256158e+05	(6.275414669e-01 1.893840218e-13 -2.999024599e-14)
        8.25e-05	1.013256477e+05	(6.274916197e-01 -1.458017610e-14 -1.458195348e-13)
         8.5e-05	1.013256804e+05	(6.274402242e-01 1.710528743e-13 -7.906266153e-14)
        8.75e-05	1.013257139e+05	(6.273872805e-01 -1.099607209e-13 4.085343679e-14)
           9e-05	1.013257482e+05	(6.273327889e-01 9.914000748e-14 4.706453817e-14)
        9.25e-05	1.013257834e+05	(6.272767494e-01 -3.091680563e-14 -9.136861544e-14)
         9.5e-05	1.013258194e+05	(6.272191621e-01 1.463107676e-13 -8.621249286e-14)
        9.75e-05	1.013258564e+05	(6.271600272e-01 -4.686146174e-14 3.309453480e-14)
          0.0001	1.013258942e+05	(6.270993449e-01 1.117083278e-13 1.043173740e-13)
       0.0001025	1.013259330e+05	(6.270371152e-01 -6.198890341e-14 -1.822647311e-13)
        0.000105	1.013259727e+05	(6.269733385e-01 2.355861230e-13 1.080980408e-13)
       0.0001075	1.013260134e+05	(6.269080147e-01 -5.592850312e-14 -2.589916133e-14)
         0.00011	1.013260551e+05	(6.268411441e-01 -1.027011401e-14 2.256113919e-14)
       0.0001125	1.013260977e+05	(6.267727268e-01 1.498211140e-13 -1.384475321e-14)
        0.000115	1.013261414e+05	(6.267027630e-01 -7.195497799e-14 2.242313342e-13)
       0.0001175	1.013261860e+05	(6.266312529e-01 1.125143058e-13 1.062691117e-13)
         0.00012	1.013262316e+05	(6.265581966e-01 -2.932190387e-14 -1.005586654e-13)
       0.0001225	1.013262781e+05	(6.264835944e-01 8.955758904e-14 -8.393234460e-14)
        0.000125	1.013263255e+05	(6.264074464e-01 -1.295744298e-13 3.061873531e-13)
       0.0001275	1.013263739e+05	(6.263297528e-01 3.877646059e-14 -9.109001008e-14)
         0.00013	1.013264232e+05	(6.262505138e-01 -5.193718429e-14 2.056619200e-13)
       0.0001325	1.013264734e+05	(6.261697295e-01 1.090072875e-13 -6.333886450e-14)
        0.000135	1.013265244e+05	(6.260874003e-01 2.521512077e-13 1.256065258e-13)
       0.0001375	1.013265762e+05	(6.260035262e-01 -7.520003514e-14 -4.730233939e-14)
         0.00014	1.013266288e+05	(6.259181076e-01 2.356784277e-13 1.578361181e-13)
       0.0001425	1.013266822e+05	(6.258311445e-01 -2.071385083e-14 1.819042003e-14)
        0.000145	1.013267362e+05	(6.257426373e-01 1.551933530e-13 -4.659745051e-14)
       0.0001475	1.013267910e+05	(6.256525862e-01 -1.453046127e-13 1.191206065e-14)
         0.00015	1.013268464e+05	(6.255609912e-01 4.512667207e-14 7.508931108e-14)
       0.0001525	1.013269024e+05	(6.254678528e-01 1.160699495e-13 2.000434188e-13)
        0.000155	1.013269590e+05	(6.253731711e-01 -1.129720309e-13 -1.331503523e-13)
       0.0001575	1.013270161e+05	(6.252769464e-01 2.360894107e-13 7.209728192e-14)
         0.00016	1.013270737e+05	(6.251791788e-01 -2.342056133e-13 -1.193550353e-13)
       0.0001625	1.013271316e+05	(6.250798687e-01 3.818486998e-13 3.964427326e-14)
        0.000165	1.013271898e+05	(6.249790163e-01 -1.847360065e-13 2.753943870e-13)
       0.0001675	1.013272481e+05	(6.248766217e-01 -2.817571504e-14 -8.262054328e-14)
         0.00017	1.013273065e+05	(6.247726854e-01 -5.946913741e-14 1.209778891e-13)
       0.0001725	1.013273648e+05	(6.246672075e-01 9.283576611e-14 -2.079329902e-14)
        0.000175	1.013274228e+05	(6.245601883e-01 -1.061218282e-14 -4.486227053e-14)
       0.0001775	1.013274805e+05	(6.244516280e-01 1.534155853e-13 2.333210749e-14)
         0.00018	1.013275377e+05	(6.243415270e-01 -1.161883231e-13 1.957908545e-13)
       0.0001825	1.013275942e+05	(6.242298855e-01 -1.166973105e-13 1.028928613e-13)
        0.000185	1.013276499e+05	(6.241167037e-01 1.958590625e-13 -8.085078595e-14)
       0.0001875	1.013277046e+05	(6.240019820e-01 1.664801419e-13 8.014226153e-15)
         0.00019	1.013277580e+05	(6.238857207e-01 -1.060962032e-13 1.859410900e-13)
       0.0001925	1.013278100e+05	(6.237679200e-01 7.673877739e-14 -1.243464497e-13)
        0.000195	1.013278604e+05	(6.236485801e-01 -1.624749704e-13 -8.646488643e-14)
       0.0001975	1.013279088e+05	(6.235277015e-01 2.524442553e-13 -1.366934612e-13)
          0.0002	1.013279552e+05	(6.234052844e-01 2.411741232e-13 4.717380876e-14)
       0.0002025	1.013279992e+05	(6.232813291e-01 -1.540992681e-14 2.138529615e-13)
        0.000205	1.013280406e+05	(6.231558360e-01 2.363246138e-14 4.246550478e-14)
       0.0002075	1.013280793e+05	(6.230288052e-01 -9.645066539e-14 -1.721131734e-13)
         0.00021	1.013281148e+05	(6.229002372e-01 2.309611372e-13 1.279119651e-13)
       0.0002125	1.013281471e+05	(6.227701322e-01 -7.133245982e-14 7.375633629e-14)
        0.000215	1.013281758e+05	(6.226384907e-01 5.780999335e-14 -9.373793114e-14)
       0.0002175	1.013282008e+05	(6.225053128e-01 2.295914861e-13 -5.591694893e-14)
         0.00022	1.013282219e+05	(6.223705989e-01 -9.194273038e-14 7.593063173e-14)
       0.0002225	1.013282390e+05	(6.222343494e-01 -2.232629551e-14 4.474693484e-14)
        0.000225	1.013282520e+05	(6.220965647e-01 1.077511917e-13 7.579149774e-14)
       0.0002275	1.013282608e+05	(6.219572449e-01 4.230388745e-14 -3.298862967e-14)
         0.00023	1.013282654e+05	(6.218163905e-01 6.759192508e-14 1.612924265e-13)
       0.0002325	1.013282658e+05	(6.216740019e-01 -6.093585689e-14 2.291692084e-13)
        0.000235	1.013282618e+05	(6.215300793e-01 3.049658516e-14 6.395434956e-15)
       0.0002375	1.013282536e+05	(6.213846232e-01 -9.829524829e-14 -9.960949641e-14)
         0.00024	1.013282412e+05	(6.212376339e-01 1.965115783e-13 1.647921669e-13)
       0.0002425	1.013282246e+05	(6.210891117e-01 1.866221717e-13 -3.779813335e-14)
        0.000245	1.013282038e+05	(6.209390571e-01 7.790549362e-14 -2.007940298e-13)
       0.0002475	1.013281788e+05	(6.207874703e-01 5.148600430e-14 1.289028976e-13)
         0.00025	1.013281495e+05	(6.206343519e-01 5.591156699e-14 -8.229838488e-14)
       0.0002525	1.013281158e+05	(6.204797020e-01 2.563365024e-13 2.222438008e-14)
        0.000255	1.013280779e+05	(6.203235212e-01 -2.584463671e-13 -1.389002530e-13)
       0.0002575	1.013280358e+05	(6.201658098e-01 1.648541259e-13 1.732209524e-13)
         0.00026	1.013279898e+05	(6.200065682e-01 -1.926348664e-13 2.260962562e-14)
       0.0002625	1.013279398e+05	(6.198457969e-01 5.509174344e-14 -1.159737529e-13)
        0.000265	1.013278859e+05	(6.196834961e-01 7.825984984e-15 1.019646718e-13)
       0.0002675	1.013278282e+05	(6.195196662e-01 1.155117603e-13 -2.216476581e-13)
         0.00027	1.013277668e+05	(6.193543078e-01 -1.479977743e-15 -1.350814057e-13)
       0.0002725	1.013277019e+05	(6.191874212e-01 1.732548200e-13 -5.657003524e-14)
        0.000275	1.013276336e+05	(6.190190068e-01 1.037624027e-13 1.406140242e-13)
       0.0002775	1.013275620e+05	(6.188490651e-01 1.059892378e-13 -1.537716160e-13)
         0.00028	1.013274872e+05	(6.186775964e-01 -3.272153254e-14 -6.911357017e-14)
       0.0002825	1.013274092e+05	(6.185046011e-01 2.219861497e-13 7.316730616e-14)
        0.000285	1.013273279e+05	(6.183300798e-01 -2.678604859e-14 -1.319292039e-13)
       0.0002875	1.013272434e+05	(6.181540328e-01 2.738479999e-13 3.574654055e-14)
         0.00029	1.013271555e+05	(6.179764606e-01 -1.720263656e-13 -2.893094660e-14)
       0.0002925	1.013270644e+05	(6.177973635e-01 1.637638753e-13 1.131212550e-13)
        0.000295	1.013269701e+05	(6.176167422e-01 -3.446487029e-14 -1.641709779e-13)
       0.0002975	1.013268727e+05	(6.174345969e-01 9.567839410e-14 2.331805574e-13)
          0.0003	1.013267722e+05	(6.172509281e-01 2.315428509e-13 -1.084655860e-13)
       0.0003025	1.013266689e+05	(6.170657364e-01 3.279357467e-15 1.181943102e-13)
        0.000305	1.013265629e+05	(6.168790221e-01 -3.165466205e-14 3.524701065e-14)
       0.0003075	1.013264543e+05	(6.166907857e-01 1.583982289e-14 -5.444755526e-14)
         0.00031	1.013263433e+05	(6.165010277e-01 1.562631858e-13 -3.871337027e-14)
       0.0003125	1.013262301e+05	(6.163097485e-01 1.613867309e-13 -1.126452161e-13)
        0.000315	1.013261149e+05	(6.161169487e-01 1.364751550e-13 -1.501314088e-13)
       0.0003175	1.013259980e+05	(6.159226286e-01 -3.536890845e-14 5.944508677e-14)
         0.00032	1.013258796e+05	(6.157267888e-01 1.228226566e-13 1.475073812e-13)
       0.0003225	1.013257600e+05	(6.155294298e-01 1.693454088e-14 -2.403902615e-13)
        0.000325	1.013256395e+05	(6.153305520e-01 1.429124649e-13 1.362208187e-13)
       0.0003275	1.013255185e+05	(6.151301559e-01 8.432567575e-14 2.831638469e-14)
         0.00033	1.013253972e+05	(6.149282421e-01 -1.846180719e-13 -9.961754608e-14)
       0.0003325	1.013252760e+05	(6.147248110e-01 3.936476460e-13 2.904980677e-14)
        0.000335	1.013251554e+05	(6.145198631e-01 4.003940152e-14 -2.347422189e-13)
       0.0003375	1.013250357e+05	(6.143133990e-01 -1.080596711e-13 1.593218473e-13)
         0.00034	1.013249173e+05	(6.141054191e-01 8.135355683e-14 1.284274539e-13)
       0.0003425	1.013248005e+05	(6.138959239e-01 7.675483928e-14 3.478805279e-15)
        0.000345	1.013246858e+05	(6.136849141e-01 3.040900679e-14 -3.995273568e-14)
       0.0003475	1.013245736e+05	(6.134723900e-01 -1.123787869e-13 -1.185938759e-13)
         0.00035	1.013244643e+05	(6.132583522e-01 2.079464931e-13 7.034048829e-14)
       0.0003525	1.013243582e+05	(6.130428013e-01 -3.591390752e-14 -1.935311866e-13)
        0.000355	1.013242556e+05	(6.128257378e-01 2.360553111e-13 7.539057579e-14)
       0.0003575	1.013241568e+05	(6.126071622e-01 -6.222907240e-14 -1.212655775e-13)
         0.00036	1.013240621e+05	(6.123870750e-01 1.715720951e-13 -6.137554126e-14)
       0.0003625	1.013239717e+05	(6.121654768e-01 -2.641771275e-14 2.089257724e-13)
        0.000365	1.013238856e+05	(6.119423682e-01 3.169033506e-14 7.717438401e-14)
       0.0003675	1.013238041e+05	(6.117177497e-01 -6.972146059e-14 -3.122981618e-14)
         0.00037	1.013237272e+05	(6.114916218e-01 -3.403794349e-15 4.635641986e-14)
       0.0003725	1.013236549e+05	(6.112639851e-01 1.888135150e-13 -3.309462653e-14)
        0.000375	1.013235872e+05	(6.110348402e-01 -7.250873705e-14 -2.040732478e-13)
       0.0003775	1.013235239e+05	(6.108041876e-01 1.949526395e-13 2.365634344e-13)
         0.00038	1.013234651e+05	(6.105720279e-01 -1.348962839e-13 8.190973831e-15)
       0.0003825	1.013234108e+05	(6.103383617e-01 1.454932965e-13 1.040631506e-13)
        0.000385	1.013233607e+05	(6.101031895e-01 -2.614511612e-14 2.926627498e-13)
       0.0003875	1.013233151e+05	(6.098665120e-01 -3.906800575e-14 1.456171161e-13)
         0.00039	1.013232737e+05	(6.096283297e-01 -1.886857343e-15 -1.902061115e-13)
       0.0003925	1.013232367e+05	(6.093886432e-01 4.667894710e-14 -7.732520609e-15)
        0.000395	1.013232041e+05	(6.091474531e-01 7.981924921e-14 9.121653319e-14)
       0.0003975	1.013231757e+05	(6.089047599e-01 2.142496573e-13 2.273269169e-14)
          0.0004	1.013231515e+05	(6.086605644e-01 6.585089450e-14 8.530926539e-14)
       0.0004025	1.013231316e+05	(6.084148671e-01 -1.109607676e-13 -2.110615963e-13)
        0.000405	1.013231159e+05	(6.081676685e-01 3.009387226e-13 2.274124345e-13)
       0.0004075	1.013231044e+05	(6.079189694e-01 -1.515235979e-14 -1.200270273e-13)
         0.00041	1.013230973e+05	(6.076687702e-01 6.433295503e-14 1.408086483e-13)
       0.0004125	1.013230949e+05	(6.074170718e-01 6.795524044e-14 2.893317588e-14)
        0.000415	1.013230973e+05	(6.071638745e-01 3.989845496e-14 1.048046497e-13)
       0.0004175	1.013231045e+05	(6.069091792e-01 -9.582103339e-15 6.668967318e-14)
         0.00042	1.013231164e+05	(6.066529863e-01 8.374820018e-14 2.729173528e-14)
       0.0004225	1.013231329e+05	(6.063952967e-01 1.033476560e-13 6.783319743e-14)
        0.000425	1.013231537e+05	(6.061361107e-01 1.073314981e-13 -1.420360618e-13)
       0.0004275	1.013231786e+05	(6.058754293e-01 -3.502782529e-14 -1.089117039e-13)
         0.00043	1.013232074e+05	(6.056132528e-01 1.256042956e-13 1.541735735e-13)
       0.0004325	1.013232398e+05	(6.053495821e-01 9.056307365e-14 1.687491539e-13)
        0.000435	1.013232755e+05	(6.050844178e-01 -1.087091595e-13 -1.151105495e-13)
       0.0004375	1.013233144e+05	(6.048177604e-01 1.872584220e-13 -9.028938932e-14)
         0.00044	1.013233564e+05	(6.045496107e-01 -3.273303782e-14 -7.002534135e-14)
       0.0004425	1.013234013e+05	(6.042799694e-01 2.085724237e-13 -3.669064261e-14)
        0.000445	1.013234492e+05	(6.040088371e-01 -1.931974889e-13 3.108016179e-13)
       0.0004475	1.013234998e+05	(6.037362144e-01 1.299857042e-13 -8.431067019e-14)
         0.00045	1.013235531e+05	(6.034621021e-01 1.883509952e-13 -1.462209352e-13)
       0.0004525	1.013236089e+05	(6.031865008e-01 -1.616430062e-13 3.399217051e-14)
        0.000455	1.013236670e+05	(6.029094112e-01 -2.738329748e-14 1.419774494e-13)
       0.0004575	1.013237274e+05	(6.026308339e-01 1.993378722e-13 -7.218808305e-14)
         0.00046	1.013237897e+05	(6.023507698e-01 -5.114974046e-14 -1.169845619e-13)
       0.0004625	1.013238540e+05	(6.020692194e-01 1.157852303e-13 3.601720840e-13)
        0.000465	1.013239199e+05	(6.017861834e-01 -3.090785733e-14 -5.618346883e-14)
       0.0004675	1.013239875e+05	(6.015016626e-01 -6.753739374e-14 1.904292459e-13)
         0.00047	1.013240564e+05	(6.012156577e-01 1.362999127e-13 1.006253599e-13)
       0.0004725	1.013241266e+05	(6.009281693e-01 -8.479240425e-14 9.060991395e-14)
        0.000475	1.013241979e+05	(6.006391982e-01 1.186897489e-13 1.526384664e-13)
       0.0004775	1.013242703e+05	(6.003487450e-01 1.193674903e-13 8.935118609e-14)
         0.00048	1.013243434e+05	(6.000568106e-01 1.358624071e-13 -1.183181811e-13)
       0.0004825	1.013244172e+05	(5.997633956e-01 5.937185944e-14 -5.356394238e-14)
        0.000485	1.013244914e+05	(5.994685007e-01 2.570935111e-14 -2.068315202e-14)
       0.0004875	1.013245659e+05	(5.991721267e-01 2.630470764e-14 -6.782943088e-14)
         0.00049	1.013246405e+05	(5.988742743e-01 3.429310903e-14 9.872911334e-14)
       0.0004925	1.013247153e+05	(5.985749443e-01 5.604704145e-14 8.339323880e-14)
        0.000495	1.013247900e+05	(5.982741373e-01 3.019007268e-14 -5.387479094e-14)
       0.0004975	1.013248646e+05	(5.979718541e-01 9.485195782e-15 1.932201727e-14)
          0.0005	1.013249389e+05	(5.976680955e-01 -5.487588833e-14 3.792966552e-14)
       0.0005025	1.013250129e+05	(5.973628622e-01 1.989774632e-13 4.151691437e-14)
        0.000505	1.013250863e+05	(5.970561550e-01 -9.716230663e-14 -2.031293481e-13)
       0.0005075	1.013251591e+05	(5.967479746e-01 1.058758677e-13 1.557462473e-13)
         0.00051	1.013252311e+05	(5.964383218e-01 1.257416409e-13 5.754626367e-15)
       0.0005125	1.013253023e+05	(5.961271973e-01 -3.368173193e-14 -1.020465389e-13)
        0.000515	1.013253726e+05	(5.958146020e-01 1.379237922e-13 1.197478241e-13)
       0.0005175	1.013254418e+05	(5.955005365e-01 5.081657803e-15 3.098675735e-13)
         0.00052	1.013255100e+05	(5.951850017e-01 1.260246144e-13 -7.522479819e-14)
       0.0005225	1.013255769e+05	(5.948679983e-01 2.768723963e-13 4.657821303e-15)
        0.000525	1.013256425e+05	(5.945495272e-01 -2.091131119e-13 2.707367421e-13)
       0.0005275	1.013257068e+05	(5.942295891e-01 -2.288962588e-14 -5.761746976e-14)
         0.00053	1.013257696e+05	(5.939081847e-01 5.284814260e-14 1.936042070e-14)
       0.0005325	1.013258309e+05	(5.935853150e-01 -3.316198068e-14 2.496876362e-13)
        0.000535	1.013258906e+05	(5.932609806e-01 5.436061826e-14 -2.243615031e-13)
       0.0005375	1.013259486e+05	(5.929351825e-01 -1.640743162e-13 8.302458544e-14)
         0.00054	1.013260049e+05	(5.926079213e-01 2.548187912e-13 1.615185058e-14)
       0.0005425	1.013260596e+05	(5.922791979e-01 -1.628106423e-15 4.567365408e-14)
        0.000545	1.013261125e+05	(5.919490131e-01 1.793252505e-14 3.551160077e-13)
       0.0005475	1.013261636e+05	(5.916173678e-01 4.671210018e-14 -5.359453657e-14)
         0.00055	1.013262127e+05	(5.912842627e-01 1.344977697e-13 -1.054167578e-14)
       0.0005525	1.013262599e+05	(5.909496986e-01 -1.285438287e-13 -7.907616230e-14)
        0.000555	1.013263052e+05	(5.906136765e-01 2.495715135e-13 -1.377593432e-13)
       0.0005575	1.013263484e+05	(5.902761971e-01 -3.016506065e-14 3.011684924e-13)
         0.00056	1.013263895e+05	(5.899372612e-01 1.040088685e-13 -1.762061460e-13)
       0.0005625	1.013264287e+05	(5.895968697e-01 1.977553960e-13 1.811665080e-13)
        0.000565	1.013264657e+05	(5.892550235e-01 -6.019379276e-14 2.287722481e-14)
       0.0005675	1.013265008e+05	(5.889117233e-01 -1.137464547e-13 3.722313574e-14)
         0.00057	1.013265337e+05	(5.885669700e-01 3.317618675e-13 1.881464401e-14)
       0.0005725	1.013265646e+05	(5.882207645e-01 -4.794367747e-15 -1.585055833e-13)
        0.000575	1.013265935e+05	(5.878731076e-01 1.606715357e-13 1.169022147e-13)
       0.0005775	1.013266203e+05	(5.875240002e-01 5.250479343e-14 4.035316543e-14)
         0.00058	1.013266450e+05	(5.871734432e-01 1.225767008e-13 1.653211853e-14)
       0.0005825	1.013266678e+05	(5.868214373e-01 4.559324793e-14 -7.058245794e-15)
        0.000585	1.013266885e+05	(5.864679836e-01 7.330302548e-14 -1.205653532e-13)
       0.0005875	1.013267071e+05	(5.861130828e-01 6.462607789e-14 2.331671466e-13)
         0.00059	1.013267238e+05	(5.857567358e-01 -9.436679878e-14 -1.355195172e-13)
       0.0005925	1.013267384e+05	(5.853989435e-01 2.668019981e-13 -6.568356501e-15)
        0.000595	1.013267508e+05	(5.850397068e-01 7.559370666e-14 2.720164163e-14)
       0.0005975	1.013267612e+05	(5.846790266e-01 1.195107695e-15 -3.654033767e-14)
          0.0006	1.013267693e+05	(5.843169037e-01 -6.544525270e-14 -2.673658641e-13)
       0.0006025	1.013267753e+05	(5.839533391e-01 9.609985569e-15 2.594604977e-13)
        0.000605	1.013267790e+05	(5.835883336e-01 -9.708344492e-15 3.522227109e-14)
       0.0006075	1.013267806e+05	(5.832218882e-01 5.363046050e-14 5.088523634e-14)
         0.00061	1.013267800e+05	(5.828540038e-01 1.860679705e-13 -1.017904744e-13)
       0.0006125	1.013267773e+05	(5.824846812e-01 -1.265316043e-13 2.758698341e-13)
        0.000615	1.013267725e+05	(5.821139214e-01 5.277213947e-14 -2.313826461e-13)
       0.0006175	1.013267658e+05	(5.817417253e-01 -8.899666330e-14 2.010009622e-13)
         0.00062	1.013267571e+05	(5.813680938e-01 4.452787005e-14 -1.273943535e-13)
       0.0006225	1.013267464e+05	(5.809930278e-01 9.265668680e-14 3.460213666e-13)
        0.000625	1.013267340e+05	(5.806165283e-01 5.095478783e-14 -1.596193524e-13)
       0.0006275	1.013267197e+05	(5.802385962e-01 -7.838834401e-14 3.317537944e-13)
         0.00063	1.013267037e+05	(5.798592323e-01 9.791869767e-14 1.824499235e-14)
       0.0006325	1.013266860e+05	(5.794784378e-01 -5.644312337e-14 -9.455348473e-14)
        0.000635	1.013266667e+05	(5.790962134e-01 -4.661694791e-14 3.633491273e-14)
       0.0006375	1.013266457e+05	(5.787125602e-01 2.276103056e-13 -8.129975958e-14)
         0.00064	1.013266231e+05	(5.783274791e-01 1.691207059e-14 5.458309080e-14)
       0.0006425	1.013265990e+05	(5.779409710e-01 -3.224015567e-14 1.202991735e-13)
        0.000645	1.013265733e+05	(5.775530369e-01 -6.550430243e-14 9.995791523e-14)
       0.0006475	1.013265461e+05	(5.771636777e-01 6.438158395e-14 -9.014333151e-15)
         0.00065	1.013265174e+05	(5.767728944e-01 8.190332467e-15 -1.711027822e-13)
       0.0006525	1.013264873e+05	(5.763806881e-01 -8.415471685e-14 1.347666230e-13)
        0.000655	1.013264558e+05	(5.759870595e-01 2.579385251e-13 1.204141052e-13)
       0.0006575	1.013264228e+05	(5.755920098e-01 -5.931151126e-14 -6.118650597e-15)
         0.00066	1.013263885e+05	(5.751955398e-01 2.029863441e-13 9.622217955e-14)
       0.0006625	1.013263529e+05	(5.747976506e-01 1.161335527e-13 6.879017725e-14)
        0.000665	1.013263159e+05	(5.743983431e-01 -1.482388755e-13 1.620130336e-13)
       0.0006675	1.013262776e+05	(5.739976184e-01 4.947625853e-14 -1.015697291e-13)
         0.00067	1.013262379e+05	(5.735954774e-01 1.006368446e-13 1.486650401e-13)
       0.0006725	1.013261967e+05	(5.731919211e-01 1.996654280e-13 -9.130636328e-14)
        0.000675	1.013261539e+05	(5.727869505e-01 -7.060457364e-14 1.695325079e-13)
       0.0006775	1.013261098e+05	(5.723805666e-01 1.532821550e-13 -6.196483068e-14)
         0.00068	1.013260644e+05	(5.719727705e-01 -1.309760026e-14 3.104219652e-13)
       0.0006825	1.013260180e+05	(5.715635630e-01 2.835135483e-13 -4.801352326e-14)
        0.000685	1.013259705e+05	(5.711529453e-01 1.354681158e-14 -3.160627058e-14)
       0.0006875	1.013259219e+05	(5.707409182e-01 -4.911504690e-14 -6.497314285e-15)
         0.00069	1.013258723e+05	(5.703274830e-01 1.432165932e-13 1.766314581e-14)
       0.0006925	1.013258217e+05	(5.699126405e-01 -2.598573083e-13 3.016391198e-13)
        0.000695	1.013257700e+05	(5.694963918e-01 3.715706772e-13 -3.151529315e-13)
       0.0006975	1.013257175e+05	(5.690787380e-01 -6.480090380e-14 1.442915288e-13)
          0.0007	1.013256640e+05	(5.686596800e-01 -2.911936350e-14 3.365293833e-13)
       0.0007025	1.013256097e+05	(5.682392189e-01 1.385118473e-13 -6.866182904e-14)
        0.000705	1.013255545e+05	(5.678173557e-01 1.096199454e-13 6.623239992e-14)
       0.0007075	1.013254985e+05	(5.673940915e-01 1.098584191e-13 1.022436251e-14)
         0.00071	1.013254419e+05	(5.669694273e-01 -1.694546082e-14 3.625142850e-13)
       0.0007125	1.013253846e+05	(5.665433641e-01 -1.064802502e-13 -8.268079899e-14)
        0.000715	1.013253268e+05	(5.661159031e-01 1.875593135e-13 -2.410270941e-13)
       0.0007175	1.013252684e+05	(5.656870452e-01 4.001734482e-14 2.678385592e-13)
         0.00072	1.013252096e+05	(5.652567916e-01 -3.107441222e-14 -1.615437387e-13)
       0.0007225	1.013251505e+05	(5.648251432e-01 1.882581158e-13 -7.685031352e-15)
        0.000725	1.013250910e+05	(5.643921012e-01 -4.718039330e-14 2.764405736e-13)
       0.0007275	1.013250313e+05	(5.639576666e-01 1.646202278e-13 -1.883832404e-14)
         0.00073	1.013249715e+05	(5.635218405e-01 -9.616719762e-15 5.768500948e-14)
       0.0007325	1.013249115e+05	(5.630846240e-01 4.023961859e-15 -2.517484654e-13)
        0.000735	1.013248513e+05	(5.626460181e-01 -9.773181280e-14 1.026620196e-13)
       0.0007375	1.013247911e+05	(5.622060239e-01 1.155593114e-13 -5.874063326e-14)
         0.00074	1.013247308e+05	(5.617646425e-01 -1.384621385e-13 1.289600694e-13)
       0.0007425	1.013246705e+05	(5.613218751e-01 3.270512313e-13 4.902904618e-14)
        0.000745	1.013246102e+05	(5.608777226e-01 -1.168068470e-13 -4.310161580e-14)
       0.0007475	1.013245499e+05	(5.604321863e-01 1.342891479e-13 -1.300966402e-13)
         0.00075	1.013244895e+05	(5.599852671e-01 1.364239332e-14 5.339780162e-14)
       0.0007525	1.013244292e+05	(5.595369662e-01 -9.045277113e-14 -1.694370161e-14)
        0.000755	1.013243688e+05	(5.590872847e-01 2.328690904e-14 1.147586811e-13)
       0.0007575	1.013243084e+05	(5.586362237e-01 2.295078255e-13 -6.062614053e-14)
         0.00076	1.013242479e+05	(5.581837844e-01 -8.359725075e-14 -1.101987674e-13)
       0.0007625	1.013241873e+05	(5.577299677e-01 -1.923437256e-13 -5.431152974e-15)
        0.000765	1.013241268e+05	(5.572747750e-01 3.735960505e-13 1.208818718e-13)
