# Region type : patch sphere
#      Faces  : 40
#      Area   : 6.276727658e-02
#           Time	areaAverage(p)	areaAverage(U)
         0.01695	1.013143879e+05	(1.619378109e-19 0.000000000e+00 4.588237976e-19)
        0.016975	1.013144205e+05	(5.397927031e-20 0.000000000e+00 -2.698963515e-19)
           0.017	1.013144558e+05	(5.397927031e-20 0.000000000e+00 -8.096890546e-20)
        0.017025	1.013144940e+05	(-1.889274461e-19 0.000000000e+00 1.889274461e-19)
         0.01705	1.013145347e+05	(0.000000000e+00 0.000000000e+00 -2.698963515e-20)
        0.017075	1.013145781e+05	(-2.698963515e-20 0.000000000e+00 0.000000000e+00)
          0.0171	1.013146239e+05	(0.000000000e+00 0.000000000e+00 -4.588237976e-19)
        0.017125	1.013146721e+05	(1.349481758e-19 0.000000000e+00 3.238756218e-19)
         0.01715	1.013147226e+05	(1.079585406e-19 0.000000000e+00 -1.079585406e-19)
        0.017175	1.013147754e+05	(2.429067164e-19 0.000000000e+00 -2.698963515e-19)
          0.0172	1.013148305e+05	(4.048445273e-19 0.000000000e+00 4.858134328e-19)
        0.017225	1.013148877e+05	(-2.159170812e-19 0.000000000e+00 1.889274461e-19)
         0.01725	1.013149470e+05	(0.000000000e+00 0.000000000e+00 0.000000000e+00)
        0.017275	1.013150086e+05	(-2.968859867e-19 0.000000000e+00 2.429067164e-19)
          0.0173	1.013150723e+05	(1.079585406e-19 0.000000000e+00 4.048445273e-19)
        0.017325	1.013151382e+05	(-1.889274461e-19 0.000000000e+00 1.619378109e-19)
         0.01735	1.013152063e+05	(8.096890546e-20 0.000000000e+00 -2.968859867e-19)
        0.017375	1.013152766e+05	(-5.397927031e-20 0.000000000e+00 2.698963515e-20)
          0.0174	1.013153492e+05	(2.429067164e-19 0.000000000e+00 -2.159170812e-19)
        0.017425	1.013154240e+05	(4.048445273e-19 0.000000000e+00 -2.159170812e-19)
         0.01745	1.013155012e+05	(2.698963515e-19 0.000000000e+00 1.889274461e-19)
        0.017475	1.013155806e+05	(5.397927031e-20 0.000000000e+00 -5.397927031e-20)
          0.0175	1.013156624e+05	(1.349481758e-19 0.000000000e+00 -1.619378109e-19)
        0.017525	1.013157466e+05	(2.698963515e-20 0.000000000e+00 -2.698963515e-20)
         0.01755	1.013158331e+05	(2.698963515e-20 0.000000000e+00 -4.588237976e-19)
        0.017575	1.013159219e+05	(2.698963515e-20 0.000000000e+00 -2.159170812e-19)
          0.0176	1.013160130e+05	(3.778548921e-19 0.000000000e+00 -3.778548921e-19)
        0.017625	1.013161065e+05	(-2.429067164e-19 0.000000000e+00 2.968859867e-19)
         0.01765	1.013162022e+05	(2.968859867e-19 0.000000000e+00 -2.698963515e-19)
        0.017675	1.013163001e+05	(8.096890546e-20 0.000000000e+00 3.238756218e-19)
          0.0177	1.013164003e+05	(2.159170812e-19 0.000000000e+00 2.159170812e-19)
        0.017725	1.013165025e+05	(0.000000000e+00 0.000000000e+00 0.000000000e+00)
         0.01775	1.013166069e+05	(3.508652570e-19 0.000000000e+00 -5.397927031e-19)
        0.017775	1.013167133e+05	(-1.889274461e-19 0.000000000e+00 -2.698963515e-19)
          0.0178	1.013168216e+05	(-8.096890546e-20 0.000000000e+00 1.079585406e-19)
        0.017825	1.013169319e+05	(-2.698963515e-20 0.000000000e+00 5.397927031e-20)
         0.01785	1.013170439e+05	(-2.698963515e-19 0.000000000e+00 2.698963515e-19)
        0.017875	1.013171577e+05	(1.079585406e-19 0.000000000e+00 -5.128030679e-19)
          0.0179	1.013172730e+05	(-8.096890546e-20 0.000000000e+00 -5.397927031e-19)
        0.017925	1.013173899e+05	(-1.349481758e-19 0.000000000e+00 -8.096890546e-20)
         0.01795	1.013175082e+05	(4.588237976e-19 0.000000000e+00 3.508652570e-19)
        0.017975	1.013176277e+05	(0.000000000e+00 0.000000000e+00 -5.397927031e-20)
           0.018	1.013177483e+05	(2.698963515e-19 0.000000000e+00 1.889274461e-19)
        0.018025	1.013178699e+05	(-1.349481758e-19 0.000000000e+00 -5.397927031e-19)
         0.01805	1.013179923e+05	(2.159170812e-19 0.000000000e+00 -2.159170812e-19)
        0.018075	1.013181158e+05	(5.397927031e-20 0.000000000e+00 3.778548921e-19)
          0.0181	1.013182405e+05	(0.000000000e+00 0.000000000e+00 0.000000000e+00)
        0.018125	1.013183670e+05	(0.000000000e+00 0.000000000e+00 -1.889274461e-19)
         0.01815	1.013184955e+05	(-8.096890546e-20 0.000000000e+00 4.858134328e-19)
        0.018175	1.013186265e+05	(5.397927031e-20 0.000000000e+00 -8.096890546e-20)
          0.0182	1.013187604e+05	(4.318341624e-19 0.000000000e+00 2.698963515e-20)
        0.018225	1.013188974e+05	(-1.349481758e-19 0.000000000e+00 -5.667823382e-19)
         0.01825	1.013190377e+05	(-2.698963515e-20 0.000000000e+00 5.397927031e-20)
        0.018275	1.013191811e+05	(2.698963515e-19 0.000000000e+00 1.889274461e-19)
          0.0183	1.013193276e+05	(-2.429067164e-19 0.000000000e+00 2.159170812e-19)
        0.018325	1.013194771e+05	(-2.698963515e-20 0.000000000e+00 -4.318341624e-19)
         0.01835	1.013196294e+05	(-2.698963515e-20 0.000000000e+00 2.429067164e-19)
        0.018375	1.013197841e+05	(1.349481758e-19 0.000000000e+00 5.397927031e-20)
          0.0184	1.013199411e+05	(0.000000000e+00 0.000000000e+00 -2.429067164e-19)
        0.018425	1.013201001e+05	(0.000000000e+00 0.000000000e+00 -5.397927031e-20)
         0.01845	1.013202608e+05	(3.238756218e-19 0.000000000e+00 -3.238756218e-19)
        0.018475	1.013204230e+05	(1.619378109e-19 0.000000000e+00 -3.778548921e-19)
          0.0185	1.013205865e+05	(2.429067164e-19 0.000000000e+00 6.477512437e-19)
        0.018525	1.013207511e+05	(1.349481758e-19 0.000000000e+00 -1.079585406e-19)
         0.01855	1.013209165e+05	(1.079585406e-19 0.000000000e+00 -8.096890546e-20)
        0.018575	1.013210827e+05	(2.429067164e-19 0.000000000e+00 -4.858134328e-19)
          0.0186	1.013212495e+05	(2.159170812e-19 0.000000000e+00 -2.159170812e-19)
        0.018625	1.013214167e+05	(8.096890546e-20 0.000000000e+00 8.096890546e-20)
         0.01865	1.013215842e+05	(4.858134328e-19 0.000000000e+00 -2.698963515e-20)
        0.018675	1.013217518e+05	(1.214533582e-19 0.000000000e+00 -5.397927031e-19)
          0.0187	1.013219194e+05	(-2.564015340e-19 0.000000000e+00 2.159170812e-19)
        0.018725	1.013220868e+05	(1.754326285e-19 0.000000000e+00 -1.619378109e-19)
         0.01875	1.013222539e+05	(4.048445273e-20 0.000000000e+00 -5.397927031e-20)
        0.018775	1.013224207e+05	(4.183393449e-19 0.000000000e+00 2.698963515e-20)
          0.0188	1.013225870e+05	(-2.024222636e-19 0.000000000e+00 -5.397927031e-20)
        0.018825	1.013227528e+05	(-1.754326285e-19 0.000000000e+00 1.079585406e-19)
         0.01885	1.013229182e+05	(2.024222636e-19 0.000000000e+00 -2.159170812e-19)
        0.018875	1.013230831e+05	(1.889274461e-19 0.000000000e+00 5.397927031e-20)
          0.0189	1.013232475e+05	(-5.397927031e-20 0.000000000e+00 1.349481758e-20)
        0.018925	1.013234117e+05	(5.397927031e-20 0.000000000e+00 -2.698963515e-20)
         0.01895	1.013235755e+05	(3.508652570e-19 0.000000000e+00 -3.913497097e-19)
        0.018975	1.013237392e+05	(0.000000000e+00 0.000000000e+00 -2.698963515e-20)
           0.019	1.013239027e+05	(-9.446372304e-20 0.000000000e+00 -3.103808043e-19)
        0.019025	1.013240662e+05	(6.747408788e-20 0.000000000e+00 -5.397927031e-20)
         0.01905	1.013242298e+05	(1.619378109e-19 0.000000000e+00 -1.754326285e-19)
        0.019075	1.013243934e+05	(2.698963515e-20 0.000000000e+00 -1.349481758e-20)
          0.0191	1.013245570e+05	(-2.698963515e-20 0.000000000e+00 4.048445273e-20)
        0.019125	1.013247208e+05	(2.698963515e-20 0.000000000e+00 0.000000000e+00)
         0.01915	1.013248847e+05	(1.889274461e-19 0.000000000e+00 4.048445273e-20)
        0.019175	1.013250487e+05	(-1.349481758e-20 0.000000000e+00 2.294118988e-19)
          0.0192	1.013252129e+05	(2.294118988e-19 0.000000000e+00 0.000000000e+00)
        0.019225	1.013253772e+05	(-4.048445273e-20 0.000000000e+00 5.397927031e-20)
         0.01925	1.013255416e+05	(-4.048445273e-20 0.000000000e+00 5.397927031e-20)
        0.019275	1.013257061e+05	(-1.349481758e-20 0.000000000e+00 1.349481758e-20)
          0.0193	1.013258709e+05	(4.048445273e-20 0.000000000e+00 6.747408788e-20)
        0.019325	1.013260358e+05	(5.397927031e-20 0.000000000e+00 -6.747408788e-20)
         0.01935	1.013262010e+05	(6.747408788e-20 0.000000000e+00 -1.754326285e-19)
        0.019375	1.013263665e+05	(1.214533582e-19 0.000000000e+00 -1.349481758e-19)
          0.0194	1.013265323e+05	(6.747408788e-21 0.000000000e+00 9.446372304e-20)
        0.019425	1.013266984e+05	(-6.072667909e-20 0.000000000e+00 5.397927031e-20)
         0.01945	1.013268648e+05	(-1.349481758e-20 0.000000000e+00 0.000000000e+00)
        0.019475	1.013270315e+05	(6.072667909e-20 0.000000000e+00 -1.619378109e-19)
          0.0195	1.013271986e+05	(-2.024222636e-20 0.000000000e+00 2.698963515e-20)
        0.019525	1.013273659e+05	(-4.048445273e-20 0.000000000e+00 2.496541252e-19)
         0.01955	1.013275335e+05	(4.048445273e-20 0.000000000e+00 -1.416955846e-19)
        0.019575	1.013277013e+05	(2.024222636e-20 0.000000000e+00 8.771631425e-20)
          0.0196	1.013278692e+05	(6.072667909e-20 0.000000000e+00 -1.754326285e-19)
        0.019625	1.013280373e+05	(1.214533582e-19 0.000000000e+00 -1.551904021e-19)
         0.01965	1.013282052e+05	(1.349481758e-20 0.000000000e+00 -2.698963515e-20)
        0.019675	1.013283731e+05	(-4.048445273e-20 0.000000000e+00 8.771631425e-20)
          0.0197	1.013285407e+05	(-3.373704394e-20 0.000000000e+00 2.698963515e-20)
        0.019725	1.013287079e+05	(-3.373704394e-21 0.000000000e+00 0.000000000e+00)
         0.01975	1.013288746e+05	(-3.373704394e-20 0.000000000e+00 -2.361593076e-20)
        0.019775	1.013290407e+05	(3.373704394e-21 0.000000000e+00 -3.373704394e-21)
          0.0198	1.013292060e+05	(0.000000000e+00 0.000000000e+00 0.000000000e+00)
        0.019825	1.013293704e+05	(-1.012111318e-20 0.000000000e+00 1.012111318e-20)
         0.01985	1.013295337e+05	(1.686852197e-20 0.000000000e+00 1.012111318e-20)
        0.019875	1.013296959e+05	(5.060556591e-21 0.000000000e+00 -5.060556591e-21)
          0.0199	1.013298567e+05	(8.434260985e-21 0.000000000e+00 5.060556591e-21)
        0.019925	1.013300161e+05	(1.518166977e-20 0.000000000e+00 1.349481758e-20)
         0.01995	1.013301740e+05	(9.277687084e-21 0.000000000e+00 -6.747408788e-21)
        0.019975	1.013303305e+05	(-3.795417443e-21 0.000000000e+00 1.096453928e-20)
            0.02	1.013304855e+05	(1.227346509e-32 0.000000000e+00 -2.454693017e-32)
        0.020025	1.013306391e+05	(2.108565246e-21 0.000000000e+00 -8.855974035e-21)
         0.02005	1.013307919e+05	(8.434260985e-22 0.000000000e+00 -6.747408788e-21)
        0.020075	1.013309444e+05	(-8.434260985e-21 0.000000000e+00 2.192907856e-20)
          0.0201	1.013310986e+05	(0.000000000e+00 0.000000000e+00 2.361593076e-20)
        0.020125	1.013312430e+05	(-1.349481758e-20 0.000000000e+00 -1.012111318e-20)
         0.02015	1.013313757e+05	(-6.747408788e-21 0.000000000e+00 -2.361593076e-20)
        0.020175	1.013314985e+05	(-3.373704394e-21 0.000000000e+00 0.000000000e+00)
          0.0202	1.013316128e+05	(6.747408788e-21 0.000000000e+00 -1.349481758e-20)
        0.020225	1.013317199e+05	(1.349481758e-20 0.000000000e+00 -1.686852197e-20)
         0.02025	1.013318211e+05	(3.036333955e-20 0.000000000e+00 -8.096890546e-20)
        0.020275	1.013319179e+05	(1.686852197e-20 0.000000000e+00 -6.747408788e-21)
          0.0203	1.013320119e+05	(-4.048445273e-20 0.000000000e+00 -6.747408788e-20)
        0.020325	1.013321043e+05	(5.397927031e-20 0.000000000e+00 -1.551904021e-19)
         0.02035	1.013321966e+05	(-1.349481758e-20 0.000000000e+00 0.000000000e+00)
        0.020375	1.013322900e+05	(-1.214533582e-19 0.000000000e+00 1.349481758e-20)
          0.0204	1.013323853e+05	(0.000000000e+00 0.000000000e+00 1.012111318e-19)
        0.020425	1.013324833e+05	(2.024222636e-20 0.000000000e+00 -7.422149667e-20)
         0.02045	1.013325844e+05	(-6.747408788e-20 0.000000000e+00 5.397927031e-20)
        0.020475	1.013326888e+05	(-6.747408788e-21 0.000000000e+00 -1.349481758e-20)
          0.0205	1.013327965e+05	(-3.373704394e-20 0.000000000e+00 -8.771631425e-20)
        0.020525	1.013329072e+05	(-6.747408788e-21 0.000000000e+00 1.214533582e-19)
         0.02055	1.013330205e+05	(-6.747408788e-20 0.000000000e+00 2.024222636e-19)
        0.020575	1.013331357e+05	(0.000000000e+00 0.000000000e+00 0.000000000e+00)
          0.0206	1.013332521e+05	(0.000000000e+00 0.000000000e+00 1.214533582e-19)
        0.020625	1.013333690e+05	(1.214533582e-19 0.000000000e+00 -1.079585406e-19)
         0.02065	1.013334853e+05	(4.048445273e-20 0.000000000e+00 1.889274461e-19)
        0.020675	1.013336004e+05	(5.397927031e-20 0.000000000e+00 2.833911691e-19)
          0.0207	1.013337135e+05	(-1.349481758e-20 0.000000000e+00 1.349481758e-19)
        0.020725	1.013338238e+05	(-2.159170812e-19 0.000000000e+00 2.159170812e-19)
         0.02075	1.013339307e+05	(-1.484429933e-19 0.000000000e+00 1.214533582e-19)
        0.020775	1.013340337e+05	(-2.024222636e-19 0.000000000e+00 2.159170812e-19)
          0.0208	1.013341325e+05	(-5.397927031e-20 0.000000000e+00 2.698963515e-19)
        0.020825	1.013342269e+05	(1.754326285e-19 0.000000000e+00 5.397927031e-20)
         0.02085	1.013343167e+05	(2.024222636e-19 0.000000000e+00 -9.446372304e-20)
        0.020875	1.013344019e+05	(2.698963515e-20 0.000000000e+00 0.000000000e+00)
          0.0209	1.013344827e+05	(1.349481758e-20 0.000000000e+00 -1.889274461e-19)
        0.020925	1.013345593e+05	(-6.747408788e-20 0.000000000e+00 3.103808043e-19)
         0.02095	1.013346318e+05	(-1.349481758e-19 0.000000000e+00 -2.698963515e-19)
        0.020975	1.013347005e+05	(2.564015340e-19 0.000000000e+00 2.429067164e-19)
           0.021	1.013347658e+05	(-1.349481758e-20 0.000000000e+00 -1.349481758e-20)
        0.021025	1.013348279e+05	(-2.564015340e-19 0.000000000e+00 2.698963515e-19)
         0.02105	1.013348871e+05	(4.048445273e-20 0.000000000e+00 -4.048445273e-20)
        0.021075	1.013349436e+05	(-1.349481758e-20 0.000000000e+00 0.000000000e+00)
          0.0211	1.013349976e+05	(-1.349481758e-19 0.000000000e+00 1.349481758e-19)
        0.021125	1.013350493e+05	(-6.747408788e-20 0.000000000e+00 5.397927031e-20)
         0.02115	1.013350989e+05	(-2.698963515e-20 0.000000000e+00 2.429067164e-19)
        0.021175	1.013351463e+05	(1.349481758e-20 0.000000000e+00 0.000000000e+00)
          0.0212	1.013351916e+05	(1.079585406e-19 0.000000000e+00 -1.079585406e-19)
        0.021225	1.013352348e+05	(1.484429933e-19 0.000000000e+00 -1.349481758e-19)
         0.02125	1.013352760e+05	(-2.968859867e-19 0.000000000e+00 2.968859867e-19)
        0.021275	1.013353151e+05	(-3.643600746e-19 0.000000000e+00 -8.096890546e-20)
          0.0213	1.013353520e+05	(1.349481758e-20 0.000000000e+00 -2.698963515e-20)
        0.021325	1.013353869e+05	(-2.698963515e-20 0.000000000e+00 2.159170812e-19)
         0.02135	1.013354195e+05	(-8.096890546e-20 0.000000000e+00 1.079585406e-19)
        0.021375	1.013354501e+05	(-1.349481758e-19 0.000000000e+00 -1.079585406e-19)
          0.0214	1.013354784e+05	(-5.397927031e-20 0.000000000e+00 2.968859867e-19)
        0.021425	1.013355046e+05	(1.349481758e-19 0.000000000e+00 -1.079585406e-19)
         0.02145	1.013355286e+05	(-3.238756218e-19 0.000000000e+00 -1.079585406e-19)
        0.021475	1.013355504e+05	(1.889274461e-19 0.000000000e+00 -2.159170812e-19)
          0.0215	1.013355700e+05	(-3.778548921e-19 0.000000000e+00 4.048445273e-19)
        0.021525	1.013355874e+05	(1.619378109e-19 0.000000000e+00 2.698963515e-19)
         0.02155	1.013356026e+05	(-2.429067164e-19 0.000000000e+00 -1.889274461e-19)
        0.021575	1.013356155e+05	(-5.397927031e-20 0.000000000e+00 4.588237976e-19)
          0.0216	1.013356261e+05	(-2.698963515e-20 0.000000000e+00 2.698963515e-19)
        0.021625	1.013356343e+05	(-8.096890546e-20 0.000000000e+00 2.968859867e-19)
         0.02165	1.013356400e+05	(5.397927031e-20 0.000000000e+00 -8.096890546e-20)
        0.021675	1.013356431e+05	(3.238756218e-19 0.000000000e+00 -1.079585406e-19)
          0.0217	1.013356435e+05	(-2.698963515e-20 0.000000000e+00 0.000000000e+00)
        0.021725	1.013356412e+05	(-2.698963515e-20 0.000000000e+00 0.000000000e+00)
         0.02175	1.013356361e+05	(2.968859867e-19 0.000000000e+00 -3.778548921e-19)
        0.021775	1.013356281e+05	(8.096890546e-20 0.000000000e+00 -4.858134328e-19)
          0.0218	1.013356170e+05	(5.397927031e-20 0.000000000e+00 1.349481758e-19)
        0.021825	1.013356030e+05	(-8.096890546e-20 0.000000000e+00 8.096890546e-20)
         0.02185	1.013355859e+05	(-5.397927031e-20 0.000000000e+00 8.096890546e-20)
        0.021875	1.013355657e+05	(1.619378109e-19 0.000000000e+00 -1.349481758e-19)
          0.0219	1.013355425e+05	(2.698963515e-20 0.000000000e+00 -2.698963515e-20)
        0.021925	1.013355163e+05	(-5.397927031e-20 0.000000000e+00 4.858134328e-19)
         0.02195	1.013354871e+05	(1.079585406e-19 0.000000000e+00 -8.096890546e-20)
        0.021975	1.013354550e+05	(-2.159170812e-19 0.000000000e+00 4.048445273e-19)
           0.022	1.013354200e+05	(-2.159170812e-19 0.000000000e+00 1.889274461e-19)
        0.022025	1.013353824e+05	(-1.349481758e-19 0.000000000e+00 9.986165007e-19)
         0.02205	1.013353420e+05	(1.349481758e-19 0.000000000e+00 1.079585406e-19)
        0.022075	1.013352991e+05	(1.079585406e-19 0.000000000e+00 -5.397927031e-20)
          0.0221	1.013352538e+05	(-3.778548921e-19 0.000000000e+00 -2.698963515e-20)
        0.022125	1.013352060e+05	(0.000000000e+00 0.000000000e+00 0.000000000e+00)
         0.02215	1.013351559e+05	(-1.889274461e-19 0.000000000e+00 1.619378109e-19)
        0.022175	1.013351035e+05	(-4.588237976e-19 0.000000000e+00 2.698963515e-20)
          0.0222	1.013350489e+05	(-2.429067164e-19 0.000000000e+00 2.159170812e-19)
        0.022225	1.013349921e+05	(-1.889274461e-19 0.000000000e+00 -2.159170812e-19)
         0.02225	1.013349331e+05	(-5.397927031e-20 0.000000000e+00 5.397927031e-20)
        0.022275	1.013348719e+05	(-1.349481758e-19 0.000000000e+00 3.508652570e-19)
          0.0223	1.013348085e+05	(-3.238756218e-19 0.000000000e+00 -8.096890546e-20)
        0.022325	1.013347430e+05	(-5.397927031e-20 0.000000000e+00 4.588237976e-19)
         0.02235	1.013346752e+05	(5.397927031e-20 0.000000000e+00 -5.397927031e-19)
        0.022375	1.013346052e+05	(-2.698963515e-20 0.000000000e+00 2.698963515e-20)
          0.0224	1.013345329e+05	(0.000000000e+00 0.000000000e+00 -5.397927031e-20)
        0.022425	1.013344584e+05	(2.698963515e-20 0.000000000e+00 -1.079585406e-19)
         0.02245	1.013343816e+05	(-1.349481758e-19 0.000000000e+00 8.096890546e-20)
        0.022475	1.013343024e+05	(-1.889274461e-19 0.000000000e+00 -2.698963515e-20)
          0.0225	1.013342209e+05	(-1.349481758e-19 0.000000000e+00 1.619378109e-19)
        0.022525	1.013341370e+05	(-2.159170812e-19 0.000000000e+00 -1.889274461e-19)
         0.02255	1.013340508e+05	(-2.429067164e-19 0.000000000e+00 2.159170812e-19)
        0.022575	1.013339623e+05	(1.079585406e-19 0.000000000e+00 -1.349481758e-19)
          0.0226	1.013338714e+05	(-1.889274461e-19 0.000000000e+00 -2.429067164e-19)
        0.022625	1.013337782e+05	(-2.698963515e-20 0.000000000e+00 2.698963515e-20)
         0.02265	1.013336828e+05	(-8.096890546e-20 0.000000000e+00 -3.778548921e-19)
        0.022675	1.013335851e+05	(-1.889274461e-19 0.000000000e+00 -2.159170812e-19)
          0.0227	1.013334852e+05	(-3.778548921e-19 0.000000000e+00 3.778548921e-19)
        0.022725	1.013333831e+05	(-1.889274461e-19 0.000000000e+00 1.268512852e-18)
         0.02275	1.013332790e+05	(-1.349481758e-19 0.000000000e+00 1.349481758e-19)
        0.022775	1.013331728e+05	(-8.096890546e-20 0.000000000e+00 1.079585406e-19)
          0.0228	1.013330647e+05	(0.000000000e+00 0.000000000e+00 2.698963515e-20)
        0.022825	1.013329546e+05	(1.079585406e-19 0.000000000e+00 3.238756218e-19)
         0.02285	1.013328428e+05	(-1.619378109e-19 0.000000000e+00 -2.159170812e-19)
        0.022875	1.013327292e+05	(-5.397927031e-20 0.000000000e+00 5.397927031e-20)
          0.0229	1.013326141e+05	(-1.079585406e-19 0.000000000e+00 -3.508652570e-19)
        0.022925	1.013324974e+05	(-5.397927031e-20 0.000000000e+00 2.698963515e-19)
         0.02295	1.013323793e+05	(8.096890546e-20 0.000000000e+00 1.619378109e-19)
        0.022975	1.013322600e+05	(-5.397927031e-20 0.000000000e+00 5.397927031e-20)
           0.023	1.013321395e+05	(-1.619378109e-19 0.000000000e+00 1.052595771e-18)
        0.023025	1.013320182e+05	(8.096890546e-20 0.000000000e+00 1.349481758e-19)
         0.02305	1.013318960e+05	(-3.508652570e-19 0.000000000e+00 1.079585406e-19)
        0.023075	1.013317727e+05	(1.349481758e-19 0.000000000e+00 5.397927031e-20)
          0.0231	1.013316482e+05	(-1.079585406e-19 0.000000000e+00 -1.079585406e-19)
        0.023125	1.013315220e+05	(2.429067164e-19 0.000000000e+00 -2.698963515e-20)
         0.02315	1.013313938e+05	(-3.238756218e-19 0.000000000e+00 2.968859867e-19)
        0.023175	1.013312629e+05	(-8.096890546e-20 0.000000000e+00 5.397927031e-20)
          0.0232	1.013311293e+05	(2.159170812e-19 0.000000000e+00 -2.159170812e-19)
        0.023225	1.013309925e+05	(-8.096890546e-20 0.000000000e+00 8.096890546e-20)
         0.02325	1.013308526e+05	(1.349481758e-19 0.000000000e+00 -1.349481758e-19)
        0.023275	1.013307095e+05	(-2.159170812e-19 0.000000000e+00 -1.889274461e-19)
          0.0233	1.013305632e+05	(-4.588237976e-19 0.000000000e+00 5.128030679e-19)
        0.023325	1.013304140e+05	(1.619378109e-19 0.000000000e+00 5.397927031e-20)
         0.02335	1.013302620e+05	(-8.096890546e-20 0.000000000e+00 5.397927031e-20)
        0.023375	1.013301076e+05	(2.159170812e-19 0.000000000e+00 -2.159170812e-19)
          0.0234	1.013299509e+05	(-1.889274461e-19 0.000000000e+00 -2.968859867e-19)
        0.023425	1.013297922e+05	(-2.429067164e-19 0.000000000e+00 4.318341624e-19)
         0.02345	1.013296318e+05	(2.698963515e-20 0.000000000e+00 -2.698963515e-19)
        0.023475	1.013294698e+05	(1.079585406e-19 0.000000000e+00 1.349481758e-19)
          0.0235	1.013293065e+05	(-1.619378109e-19 0.000000000e+00 4.318341624e-19)
        0.023525	1.013291421e+05	(-8.096890546e-20 0.000000000e+00 -1.349481758e-19)
         0.02355	1.013289768e+05	(8.096890546e-20 0.000000000e+00 -8.096890546e-20)
        0.023575	1.013288108e+05	(1.349481758e-19 0.000000000e+00 1.079585406e-19)
          0.0236	1.013286442e+05	(0.000000000e+00 0.000000000e+00 0.000000000e+00)
        0.023625	1.013284771e+05	(-8.096890546e-20 0.000000000e+00 5.397927031e-20)
         0.02365	1.013283098e+05	(-1.079585406e-19 0.000000000e+00 -8.096890546e-20)
        0.023675	1.013281424e+05	(5.397927031e-20 0.000000000e+00 -2.429067164e-19)
          0.0237	1.013279750e+05	(-1.889274461e-19 0.000000000e+00 1.619378109e-19)
        0.023725	1.013278077e+05	(-9.446372304e-20 0.000000000e+00 -1.349481758e-19)
         0.02375	1.013276408e+05	(-1.754326285e-19 0.000000000e+00 -2.698963515e-20)
        0.023775	1.013274742e+05	(-6.747408788e-20 0.000000000e+00 -1.349481758e-19)
          0.0238	1.013273081e+05	(1.619378109e-19 0.000000000e+00 2.968859867e-19)
        0.023825	1.013271424e+05	(-1.349481758e-19 0.000000000e+00 1.349481758e-19)
         0.02385	1.013269773e+05	(-1.214533582e-19 0.000000000e+00 1.349481758e-19)
        0.023875	1.013268127e+05	(-1.889274461e-19 0.000000000e+00 -2.698963515e-20)
          0.0239	1.013266484e+05	(2.159170812e-19 0.000000000e+00 2.159170812e-19)
        0.023925	1.013264845e+05	(1.349481758e-20 0.000000000e+00 4.183393449e-19)
         0.02395	1.013263209e+05	(-2.159170812e-19 0.000000000e+00 1.754326285e-19)
        0.023975	1.013261576e+05	(4.048445273e-20 0.000000000e+00 -6.747408788e-20)
           0.024	1.013259943e+05	(2.698963515e-20 0.000000000e+00 -1.349481758e-20)
        0.024025	1.013258311e+05	(1.079585406e-19 0.000000000e+00 -8.096890546e-20)
         0.02405	1.013256678e+05	(2.698963515e-20 0.000000000e+00 -2.698963515e-20)
        0.024075	1.013255046e+05	(9.446372304e-20 0.000000000e+00 2.698963515e-20)
          0.0241	1.013253412e+05	(0.000000000e+00 0.000000000e+00 3.238756218e-19)
        0.024125	1.013251777e+05	(1.079585406e-19 0.000000000e+00 -9.446372304e-20)
         0.02415	1.013250141e+05	(-1.889274461e-19 0.000000000e+00 -1.349481758e-20)
        0.024175	1.013248504e+05	(5.397927031e-20 0.000000000e+00 -5.397927031e-20)
          0.0242	1.013246866e+05	(-1.079585406e-19 0.000000000e+00 1.079585406e-19)
        0.024225	1.013245226e+05	(6.747408788e-20 0.000000000e+00 -5.397927031e-20)
         0.02425	1.013243585e+05	(-2.698963515e-20 0.000000000e+00 2.698963515e-20)
        0.024275	1.013241942e+05	(9.446372304e-20 0.000000000e+00 1.349481758e-20)
          0.0243	1.013240298e+05	(6.747408788e-20 0.000000000e+00 1.484429933e-19)
        0.024325	1.013238651e+05	(-1.889274461e-19 0.000000000e+00 -4.048445273e-20)
         0.02435	1.013237002e+05	(-6.747408788e-20 0.000000000e+00 8.096890546e-20)
        0.024375	1.013235350e+05	(-5.397927031e-20 0.000000000e+00 5.397927031e-20)
          0.0244	1.013233695e+05	(4.048445273e-20 0.000000000e+00 1.619378109e-19)
        0.024425	1.013232036e+05	(1.147059494e-19 0.000000000e+00 -1.349481758e-20)
         0.02445	1.013230374e+05	(-1.821800373e-19 0.000000000e+00 2.024222636e-19)
        0.024475	1.013228709e+05	(-6.747408788e-20 0.000000000e+00 8.096890546e-20)
          0.0245	1.013227041e+05	(7.422149667e-20 0.000000000e+00 4.048445273e-20)
        0.024525	1.013225369e+05	(-2.024222636e-19 0.000000000e+00 -2.698963515e-20)
         0.02455	1.013223695e+05	(-1.551904021e-19 0.000000000e+00 4.723186152e-20)
        0.024575	1.013222019e+05	(7.422149667e-20 0.000000000e+00 -6.747408788e-21)
          0.0246	1.013220342e+05	(-6.072667909e-20 0.000000000e+00 -1.619378109e-19)
        0.024625	1.013218663e+05	(-6.747408788e-21 0.000000000e+00 -9.446372304e-20)
         0.02465	1.013216985e+05	(6.747408788e-20 0.000000000e+00 -6.072667909e-20)
        0.024675	1.013215309e+05	(6.747408788e-21 0.000000000e+00 -6.072667909e-20)
