Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct R-F_pFluct 
0.00442 -0.0510259074 -0.0276013037 -0.0188620393 -0.0143191791 -0.0115381678 -0.0058519029 
0.0044225 -0.0522188587 -0.0282015357 -0.0192631855 -0.0146204268 -0.0117793549 -0.00597268993 
0.004425 -0.0534070972 -0.0287995577 -0.0196628861 -0.0149205987 -0.0120196851 -0.00609305188 
0.0044275 -0.0545907044 -0.0293954126 -0.0200611661 -0.0152197129 -0.0122591727 -0.00621299566 
0.00443 -0.055769779 -0.0299891395 -0.0204580506 -0.0155177884 -0.0124978328 -0.00633252877 
0.0044325 -0.0569444109 -0.0305807785 -0.0208535663 -0.0158148449 -0.0127356811 -0.00645165901 
0.004435 -0.0581146843 -0.0311703714 -0.0212477405 -0.0161109026 -0.0129727336 -0.00657039444 
0.0044375 -0.0592806887 -0.0317579619 -0.0216406012 -0.0164059822 -0.0132090069 -0.00668874347 
0.00444 -0.0604425178 -0.0323435941 -0.0220321771 -0.0167001051 -0.0134445181 -0.00680671467 
0.0044425 -0.0616002681 -0.0329273126 -0.0224224971 -0.0169932933 -0.0136792849 -0.00692431671 
0.004445 -0.062754038 -0.0335091629 -0.0228115913 -0.0172855691 -0.0139133252 -0.00704155845 
0.0044475 -0.0639039262 -0.0340891907 -0.0231994901 -0.0175769556 -0.014146657 -0.00715844908 
0.00445 -0.0650500335 -0.0346674424 -0.0235862252 -0.0178674762 -0.0143792995 -0.00727499825 
0.0044525 -0.0661924611 -0.0352439668 -0.0239718281 -0.018157154 -0.0146112707 -0.00739121549 
0.004455 -0.0673313112 -0.0358188117 -0.0243563294 -0.0184460123 -0.0148425902 -0.0075071109 
0.0044575 -0.0684666883 -0.0363920244 -0.0247397614 -0.0187340773 -0.0150732792 -0.00762269494 
0.00446 -0.0695986981 -0.0369636557 -0.0251221592 -0.0190213746 -0.0153033579 -0.00773797732 
0.0044625 -0.070727441 -0.0375337553 -0.0255035554 -0.0193079285 -0.0155328455 -0.00785296756 
0.004465 -0.071853019 -0.0381023697 -0.0258839823 -0.0195937631 -0.0157617612 -0.00796767519 
0.0044675 -0.0729755392 -0.0386695468 -0.0262634723 -0.0198789026 -0.0159901244 -0.00808210968 
0.00447 -0.0740950986 -0.0392353361 -0.0266420582 -0.0201633713 -0.0162179541 -0.00819628044 
