Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct R-F_pFluct 
0.0821275 0.66721352 0.343607369 0.231212474 0.174213223 0.139752476 0.070252933 
0.08213 0.667789402 0.343898457 0.231408359 0.17436001 0.139868841 0.0703117376 
0.0821325 0.66836504 0.344187682 0.231604539 0.174505751 0.139983446 0.0703707071 
0.082135 0.668941034 0.344475251 0.231799984 0.174650422 0.140098146 0.0704298503 
0.0821375 0.669515886 0.344761214 0.231993975 0.174793156 0.140212992 0.0704886116 
0.08214 0.670088778 0.34504472 0.232186379 0.174934802 0.140327833 0.0705468711 
0.0821425 0.67066029 0.345326872 0.232377319 0.175076715 0.140443089 0.0706047908 
0.082145 0.671230648 0.345609709 0.232567143 0.175218789 0.140558612 0.0706624965 
0.0821475 0.67179734 0.345892689 0.232754714 0.175361071 0.140674467 0.0707198196 
0.08215 0.67236064 0.346176276 0.232939837 0.17550379 0.140789434 0.0707767444 
0.0821525 0.672921318 0.34646037 0.233125549 0.175646843 0.140903421 0.070833513 
0.082155 0.673480605 0.346743631 0.233311674 0.175789648 0.141016864 0.0708899223 
0.0821575 0.67403549 0.347025163 0.233497832 0.175931196 0.141129685 0.0709460145 
0.08216 0.674584671 0.347304394 0.233684592 0.176071799 0.141241638 0.0710017711 
0.0821625 0.675133584 0.347581232 0.233871723 0.176211684 0.141352868 0.0710571709 
0.082165 0.675682289 0.34785637 0.234059061 0.17635056 0.141463875 0.0711121455 
0.0821675 0.676229503 0.348129603 0.234244723 0.176488415 0.141574169 0.0711668185 
0.08217 0.6767765 0.348398847 0.234429048 0.176625687 0.141683857 0.0712212398 
0.0821725 0.677322826 0.348666194 0.234612276 0.176762476 0.141792625 0.0712754491 
0.082175 0.677867374 0.34893474 0.234794136 0.176898411 0.141900737 0.071329353 
0.0821775 0.678409835 0.349203736 0.234974634 0.177033353 0.14200806 0.071383019 
0.08218 0.67894986 0.349472847 0.23515421 0.177167251 0.142114823 0.0714365283 
0.0821825 0.679487566 0.349742603 0.235333446 0.17730026 0.142221094 0.0714897134 
0.082185 0.680022568 0.350012917 0.23551149 0.177432448 0.142326952 0.0715426523 
0.0821875 0.680554598 0.350282751 0.235688103 0.177564008 0.142432183 0.0715952252 
0.08219 0.681083942 0.350550354 0.235863205 0.177694998 0.14253696 0.071647509 
0.0821925 0.681611155 0.350815949 0.23603726 0.177825354 0.142641445 0.0716994161 
0.082195 0.682135203 0.351079304 0.236210169 0.177955017 0.142745254 0.0717509651 
0.0821975 0.682655656 0.351340536 0.23638224 0.178084214 0.142848582 0.0718020935 
0.0822 0.683172505 0.351600117 0.236553518 0.17821284 0.142951176 0.0718531086 
0.0822025 0.6836865 0.351858858 0.236724042 0.178340733 0.143053117 0.0719041723 
0.082205 0.684197096 0.352116828 0.236893566 0.178467863 0.143154312 0.0719551294 
0.0822075 0.684702935 0.352372554 0.237062412 0.178594185 0.1432548 0.0720059085 
0.08221 0.68520876 0.352625683 0.237230684 0.178719537 0.14335448 0.0720565708 
0.0822125 0.685714251 0.35287706 0.237397869 0.178843986 0.143453937 0.0721071349 
0.082215 0.686219095 0.353126867 0.237564202 0.178967453 0.143553441 0.07215751 
0.0822175 0.68672355 0.35337517 0.237729385 0.179090316 0.143652796 0.0722078923 
0.08222 0.687227995 0.353622264 0.237893266 0.179213069 0.14375179 0.0722581201 
0.0822225 0.687729593 0.353868224 0.238055921 0.179335706 0.143850483 0.072307839 
0.082225 0.688229503 0.354112921 0.238217368 0.179458095 0.143948993 0.0723569707 
0.0822275 0.688725423 0.354356257 0.238377729 0.179580049 0.14404721 0.0724057415 
0.08223 0.689217027 0.354598688 0.238537797 0.179701613 0.144145364 0.0724545197 
0.0822325 0.689704983 0.354840015 0.238697782 0.179823024 0.144243119 0.0725034415 
0.082235 0.690189695 0.355079944 0.238857419 0.179944156 0.144340286 0.0725517144 
0.0822375 0.690671152 0.355318477 0.239016636 0.180064968 0.144436275 0.0725993107 
0.08224 0.691148424 0.355555182 0.239175313 0.180185123 0.144531433 0.0726464125 
0.0822425 0.691619703 0.355789852 0.239333469 0.18030459 0.144626358 0.0726932179 
0.082245 0.692092612 0.356022743 0.239491549 0.180422665 0.144721762 0.0727398216 
0.0822475 0.692566573 0.356253737 0.239649349 0.180539925 0.144815822 0.0727860685 
0.08225 0.69303952 0.356483526 0.239806126 0.180657174 0.144908554 0.0728319732 
0.0822525 0.693513186 0.356712928 0.239961891 0.180774188 0.145000314 0.0728777049 
0.082255 0.69398766 0.35694193 0.240116865 0.180889461 0.145091513 0.0729232549 
0.0822575 0.694464229 0.357170314 0.240270351 0.181003279 0.145182357 0.0729687234 
0.08226 0.694936408 0.357398081 0.24042319 0.181116121 0.145272541 0.0730142224 
0.0822625 0.69540224 0.357625253 0.240576009 0.181228432 0.145362156 0.0730595367 
0.082265 0.695863229 0.357851567 0.240726823 0.181340127 0.145450989 0.0731044716 
0.0822675 0.696321031 0.358077628 0.240875725 0.181451061 0.145539476 0.0731493105 
0.08227 0.696776526 0.358303469 0.241023139 0.181561298 0.145627594 0.0731942971 
0.0822725 0.697230256 0.358527493 0.241169732 0.181670417 0.145715948 0.0732391263 
0.082275 0.697681708 0.358749829 0.241315613 0.181779221 0.145804177 0.0732836086 
0.0822775 0.698128176 0.358971373 0.241460536 0.181887702 0.145891882 0.0733278392 
0.08228 0.698570238 0.359192449 0.241604566 0.181996452 0.145978747 0.0733719727 
0.0822825 0.699008738 0.359412345 0.241747555 0.182104974 0.146065877 0.0734159757 
0.082285 0.699444785 0.359630348 0.241888851 0.182212808 0.146153308 0.0734597651 
0.0822875 0.699877615 0.359845118 0.242030066 0.182319683 0.146240135 0.0735031803 
0.08229 0.700307912 0.360057887 0.242171094 0.182426989 0.146326289 0.0735463009 
0.0822925 0.700735859 0.360268875 0.242312269 0.182534602 0.146411868 0.0735892529 
0.082295 0.701161749 0.360478726 0.242453061 0.182641413 0.146497278 0.0736320359 
0.0822975 0.701584713 0.360687286 0.242592907 0.182747374 0.146582443 0.0736746006 
0.0823 0.70200544 0.360894551 0.242731802 0.18285259 0.146667197 0.0737169637 
0.0823025 0.702424724 0.361100663 0.242871277 0.182957584 0.146751175 0.0737593296 
0.082305 0.702841172 0.361305135 0.243010967 0.183062291 0.146834545 0.0738014677 
0.0823075 0.703255806 0.361507387 0.243149638 0.183166497 0.146917694 0.0738434421 
0.08231 0.703666494 0.361708055 0.243287144 0.183269724 0.14700054 0.0738854516 
0.0823125 0.704073191 0.361908796 0.243423604 0.183372215 0.147082978 0.0739275822 
