Time	Pressure A	Pressure B	Pressure C	Pressure D
0.0038955748904513439	-0.012879414006478355	-0.011153899771236873	-0.0091071210272254503	0.0064397070354377103
0.00395840674352314	-0.012737954481296093	-0.011031392228209209	-0.009007094037205508	0.0063689772724929289
0.0040212385965949357	-0.012546224069194006	-0.010865348819820528	-0.0088715201619705628	0.00627311206596256
0.0040840704496667313	-0.012304979442515369	-0.010656424843545715	-0.0087009344496683533	0.0061524897520201308
0.004146902302738527	-0.012015172683587491	-0.010405444826870841	-0.0084960101241721344	0.0060075863718316753
0.0042097341558103235	-0.011677947527287751	-0.01011339927325986	-0.0082575559281736245	0.0058389737928387425
0.0042725660088821192	-0.011294634847244548	-0.0097814407530899573	-0.0079865129314450715	0.0056473174518588583
0.0043353978619539149	-0.010866747403487104	-0.0094108793549828179	-0.007683950816866794	0.005433373728910419
0.0043982297150257105	-0.010395973872272752	-0.0090031775154833724	-0.0073510636588775529	0.0051979869621263091
0.0044610615680975071	-0.0098841721816532151	-0.0085599442474908645	-0.0069891652110082476	0.0049420861155370366
0.0045238934211693027	-0.0093333621790814298	-0.0080829287902200488	-0.0065996837210969507	0.0046666811128741187
0.0045867252742410984	-0.0087457176599963979	-0.0075740137057531461	-0.0061841562946471796	0.0043728588518624914
0.0046495571273128941	-0.0081235577888456971	-0.0070352074494273546	-0.005744222828574703	0.004061778914731742
0.0047123889803846906	-0.0074693379464029434	-0.0064686364433792221	-0.0052816195392836208	0.0037346689918748154
0.0047752208334564863	-0.0067856400395016605	-0.0058765366845279637	-0.0047981721106134367	0.0033928200367149292
0.0048380526865282819	-0.0060751623114285161	-0.0052612449201171092	-0.0042957884886989867	0.0030375811709021628
0.0049008845396000776	-0.0053407086931898046	-0.0046251894256407102	-0.0037764513521787125	0.0026703543599466734
0.0049637163926718741	-0.0045851777376767853	-0.0039708804215493592	-0.003242210287467899	0.0022925888803013361
0.0050265482457436698	-0.0038115511804016167	-0.0033009001665568649	-0.0026951736999774414	0.0019057755997296854
0.0050893800988154655	-0.0030228821719494991	-0.0026178927666448094	-0.0021375004932009125	0.0015114410935319544
0.0051522119518872611	-0.0022222832285881959	-0.0019245537399842476	-0.0015713915485088055	0.0011111416198498058
0.0052150438049590568	-0.0014129139485882895	-0.0012236193789569357	-0.00099908103927524535	0.00070645697782642947
0.0052778756580308533	-0.00059796854273226445	-0.00051785595125938139	-0.00042282761361635973	0.00029898427286105338
0.005340707511102649	0.00021933677177606069	0.00018995121729189438	0.00015509451946189119	-0.0001096683864363721
0.0054035393641744447	0.0010357764642516254	0.00089700873516897596	0.00073240456532777318	-0.00051788823471525351
0.0054663712172462403	0.0018481284202240432	0.0016005261693726549	0.0013068241449781235	-0.0009240642147323422
0.0055292030703180369	0.0026531866576514091	0.0022977270579966828	0.0018760862867594147	-0.0013265933354586707
0.0055920349233898325	0.0034477739794666995	0.0029858598676544301	0.0024379443730691546	-0.0017238869983527843
0.0056548667764616282	0.0042287545125231467	0.0036622088525241707	0.0029901810067292363	-0.0021143772668334592
0.0057176986295334239	0.0049930460834528229	0.0043241047721570662	0.0035306167620395073	-0.0024965230542090258
0.0057805304826052204	0.0057376323825968946	0.004968935425749825	0.0040571187859753857	-0.002868816205642527
0.0058433623356770161	0.0064595748680017417	0.0055941559613078007	0.0045676092155842755	-0.0032297874501498072
0.0059061941887488117	0.0071560243625016307	0.0061972989190132504	0.0050600733783614116	-0.0035780121991408746
0.0059690260418206074	0.0078242322981192883	0.0067759839691619254	0.0055325677432417932	-0.0039121161686202239
0.0060318578948924031	0.0084615615634079794	0.0073279273062369201	0.0059832275908293662	-0.004230780802857893
0.0060946897479641996	0.0090654969109256744	0.0078509506620457435	0.0064102743725926161	-0.0045327484781265779
0.0061575216010359953	0.0096336548837675177	0.008342989902349645	0.0068120227299830272	-0.0048168274659678946
0.0062203534541077909	0.010163793221981399	0.0088021031730584967	0.0071868871457753513	-0.0050818966364001798
0.0062831853071795866	0.010653819711743555	0.0092264785638417179	0.0075333882013797196	-0.0053269098825063244
0.0063460171602513831	0.011101800442370717	0.0096144412589105679	0.0078501584154309391	-0.0055509002489398575
0.0064088490133231788	0.011505967438581999	0.0099644601467508819	0.0081359476406126837	-0.0057529837480559173
0.0064716808663949745	0.011864725637889713	0.010275153862720791	0.008389627997417843	-0.0059323628486066685
0.0065345127194667701	0.012176659185582214	0.010545296240665815	0.008610198325373639	-0.0060883296232327527
0.0065973445725385667	0.012440537022455648	0.01077382115203652	0.0087967881341646306	-0.0062202685423291644
0.0066601764256103623	0.012655317743242186	0.010959826713410819	0.0089486610390602916	-0.0063276589032593847
0.006723008278682158	0.012820153706560866	0.011102578845815838	0.0090652176670891291	-0.0064100768853308137
0.0067858401317539537	0.012934394380170851	0.011201514171802209	0.0091459980224899706	-0.0064671972224214095
0.0068486719848257502	0.012997588908325008	0.011256242238837519	0.0091906833021050856	-0.0064987944866564742
0.0069115038378975459	0.013009487891091543	0.011266547060244055	0.0091990971535505939	-0.0065047439780694877
0.0069743356909693415	0.012970044368621605	0.011232387967599551	0.0091712063711987622	-0.0064850222167359113
0.0070371675440411372	0.012879414006478353	0.011153899771236871	0.0091071210272254503	-0.0064397070354377086
0.0070999993971129329	0.012737954481296091	0.011031392228209209	0.009007094037205508	-0.0063689772724929289
0.0071628312501847294	0.012546224069194001	0.010865348819820524	0.008871520161970561	-0.0062731120659625583
0.0072256631032565251	0.012304979442515365	0.010656424843545714	0.0087009344496683516	-0.0061524897520201299
0.0072884949563283207	0.012015172683587491	0.010405444826870839	0.0084960101241721344	-0.0060075863718316753
0.0073513268094001164	0.011677947527287756	0.010113399273259865	0.008257555928173628	-0.0058389737928387442
0.007414158662471913	0.011294634847244543	0.0097814407530899521	0.0079865129314450663	-0.0056473174518588565
0.0074769905155437086	0.010866747403487099	0.0094108793549828144	0.0076839508168667914	-0.0054333737289104164
0.0075398223686155043	0.010395973872272745	0.0090031775154833672	0.0073510636588775477	-0.0051979869621263056
0.0076026542216872999	0.0098841721816532169	0.0085599442474908662	0.0069891652110082485	-0.0049420861155370366
0.0076654860747590965	0.0093333621790814315	0.0080829287902200505	0.0065996837210969515	-0.0046666811128741196
0.0077283179278308922	0.0087457176599963996	0.007574013705753147	0.0061841562946471796	-0.0043728588518624923
0.0077911497809026878	0.0081235577888456902	0.0070352074494273486	0.0057442228285746969	-0.0040617789147317377
0.0078539816339744835	0.0074693379464029451	0.0064686364433792238	0.0052816195392836216	-0.0037346689918748158
0.00791681348704628	0.0067856400395016519	0.0058765366845279568	0.0047981721106134315	-0.0033928200367149249
0.0079796453401180748	0.0060751623114285169	0.005261244920117111	0.0042957884886989876	-0.0030375811709021632
0.0080424771931898714	0.0053407086931898063	0.0046251894256407119	0.0037764513521787134	-0.0026703543599466742
0.0081053090462616679	0.0045851777376767757	0.0039708804215493514	0.0032422102874678925	-0.0022925888803013313
0.0081681408993334627	0.0038115511804016292	0.0033009001665568758	0.0026951736999774501	-0.0019057755997296916
0.0082309727524052592	0.0030228821719494895	0.0026178927666448016	0.0021375004932009055	-0.0015114410935319498
0.008293804605477054	0.002222283228588186	0.0019245537399842387	0.0015713915485087986	-0.0011111416198498008
0.0083566364585488506	0.0014129139485882796	0.0012236193789569275	0.00099908103927523863	-0.00070645697782642449
0.0084194683116206471	0.00059796854273225491	0.00051785595125937315	0.00042282761361635323	-0.00029898427286104883
0.0084823001646924419	-0.00021933677177604725	-0.00018995121729188311	-0.00015509451946188208	0.00010966838643636581
0.0085451320177642384	-0.0010357764642516349	-0.00089700873516898464	-0.00073240456532777968	0.00051788823471525828
0.008607963870836035	-0.0018481284202240531	-0.001600526169372664	-0.0013068241449781305	0.00092406421473234719
0.0086707957239078298	-0.0026531866576514082	-0.002297727057996682	-0.0018760862867594139	0.0013265933354586702
0.0087336275769796263	-0.0034477739794667199	-0.002985859867654447	-0.0024379443730691681	0.0017238869983527943
0.0087964594300514211	-0.0042287545125231345	-0.0036622088525241599	-0.0029901810067292272	0.0021143772668334531
0.0088592912831232176	-0.0049930460834528316	-0.0043241047721570731	-0.0035306167620395138	0.0024965230542090301
0.0089221231361950142	-0.0057376323825968929	-0.0049689354257498233	-0.0040571187859753848	0.0028688162056425266
0.008984954989266809	-0.0064595748680017408	-0.0055941559613078007	-0.0045676092155842755	0.0032297874501498068
0.0090477868423386055	-0.0071560243625016506	-0.0061972989190132669	-0.0050600733783614247	0.0035780121991408841
0.0091106186954104003	-0.0078242322981192779	-0.006775983969161915	-0.0055325677432417862	0.0039121161686202187
0.0091734505484821968	-0.0084615615634079881	-0.007327927306236927	-0.0059832275908293722	0.0042307808028578964
0.0092362824015539934	-0.0090654969109256744	-0.0078509506620457435	-0.0064102743725926153	0.004532748478126577
0.0092991142546257882	-0.0096336548837675159	-0.008342989902349645	-0.0068120227299830263	0.0048168274659678937
0.0093619461076975847	-0.010163793221981398	-0.0088021031730584967	-0.0071868871457753504	0.0050818966364001798
0.0094247779607693812	-0.010653819711743567	-0.0092264785638417283	-0.0075333882013797274	0.0053269098825063314
0.009487609813841176	-0.011101800442370715	-0.0096144412589105662	-0.0078501584154309391	0.0055509002489398567
0.0095504416669129726	-0.011505967438581999	-0.0099644601467508819	-0.008135947640612682	0.0057529837480559173
0.0096132735199847674	-0.011864725637889713	-0.010275153862720791	-0.008389627997417843	0.0059323628486066685
0.0096761053730565639	-0.012176659185582212	-0.010545296240665815	-0.0086101983253736372	0.0060883296232327518
0.0097389372261283604	-0.012440537022455652	-0.010773821152036522	-0.0087967881341646341	0.0062202685423291661
0.0098017690792001552	-0.012655317743242189	-0.010959826713410822	-0.0089486610390602933	0.0063276589032593856
0.0098646009322719518	-0.012820153706560864	-0.011102578845815838	-0.0090652176670891291	0.0064100768853308137
0.0099274327853437483	-0.012934394380170853	-0.011201514171802211	-0.0091459980224899741	0.0064671972224214103
0.0099902646384155431	-0.012997588908325006	-0.011256242238837519	-0.0091906833021050856	0.0064987944866564734
0.01005309649148734	-0.013009487891091541	-0.011266547060244055	-0.0091990971535505922	0.0065047439780694886
0.010115928344559134	-0.012970044368621605	-0.011232387967599552	-0.0091712063711987622	0.0064850222167359105
0.010178760197630931	-0.012879414006478351	-0.011153899771236871	-0.0091071210272254486	0.0064397070354377086
0.010241592050702727	-0.012737954481296087	-0.011031392228209206	-0.0090070940372055062	0.0063689772724929272
0.010304423903774522	-0.012546224069194005	-0.010865348819820526	-0.0088715201619705628	0.00627311206596256
0.010367255756846319	-0.012304979442515362	-0.010656424843545707	-0.0087009344496683481	0.0061524897520201273
0.010430087609918114	-0.012015172683587497	-0.010405444826870844	-0.0084960101241721379	0.006007586371831678
0.01049291946298991	-0.011677947527287753	-0.01011339927325986	-0.0082575559281736245	0.0058389737928387416
0.010555751316061707	-0.011294634847244538	-0.0097814407530899487	-0.0079865129314450646	0.0056473174518588539
0.010618583169133501	-0.010866747403487106	-0.0094108793549828196	-0.0076839508168667948	0.0054333737289104199
0.010681415022205298	-0.010395973872272739	-0.009003177515483362	-0.0073510636588775442	0.0051979869621263022
0.010744246875277095	-0.0098841721816532099	-0.0085599442474908593	-0.0069891652110082433	0.004942086115537034
0.010807078728348889	-0.0093333621790814315	-0.0080829287902200505	-0.0065996837210969524	0.0046666811128741204
0.010869910581420686	-0.008745717659996384	-0.007574013705753134	-0.0061841562946471692	0.0043728588518624845
0.010932742434492481	-0.0081235577888457006	-0.0070352074494273564	-0.0057442228285747047	0.0040617789147317429
0.010995574287564277	-0.0074693379464029373	-0.0064686364433792169	-0.0052816195392836156	0.0037346689918748123
0.011058406140636074	-0.0067856400395016536	-0.0058765366845279585	-0.0047981721106134323	0.0033928200367149258
0.011121237993707869	-0.0060751623114285083	-0.0052612449201171023	-0.0042957884886989815	0.0030375811709021589
0.011184069846779665	-0.0053407086931898081	-0.0046251894256407128	-0.0037764513521787147	0.0026703543599466747
0.01124690169985146	-0.0045851777376767992	-0.0039708804215493713	-0.0032422102874679086	0.002292588880301343
0.011309733552923256	-0.0038115511804016088	-0.003300900166556858	-0.0026951736999774357	0.0019057755997296815
0.011372565405995053	-0.0030228821719494913	-0.0026178927666448029	-0.0021375004932009068	0.0015114410935319505
0.011435397259066848	-0.0022222832285881877	-0.0019245537399842402	-0.0015713915485087999	0.0011111416198498016
0.011498229112138644	-0.0014129139485882813	-0.0012236193789569288	-0.00099908103927523993	0.00070645697782642535
0.011561060965210441	-0.00059796854273225621	-0.00051785595125937445	-0.00042282761361635409	0.00029898427286104948
0.011623892818282236	0.00021933677177606936	0.00018995121729190175	0.00015509451946189726	-0.00010966838643637644
0.011686724671354032	0.0010357764642516341	0.0008970087351689829	0.00073240456532777881	-0.00051788823471525785
0.011749556524425827	0.0018481284202240514	0.0016005261693726623	0.0013068241449781292	-0.00092406421473234632
0.011812388377497623	0.0026531866576514061	0.0022977270579966807	0.0018760862867594126	-0.0013265933354586691
0.01187522023056942	0.0034477739794667186	0.0029858598676544457	0.0024379443730691672	-0.0017238869983527932
0.011938052083641215	0.0042287545125231554	0.0036622088525241773	0.0029901810067292415	-0.0021143772668334631
0.012000883936713011	0.0049930460834528316	0.0043241047721570731	0.0035306167620395138	-0.0024965230542090301
0.012063715789784806	0.005737632382596892	0.0049689354257498233	0.0040571187859753839	-0.0028688162056425262
0.012126547642856603	0.0064595748680017391	0.0055941559613078007	0.0045676092155842746	-0.0032297874501498059
0.012189379495928399	0.007156024362501648	0.0061972989190132652	0.0050600733783614238	-0.0035780121991408828
0.012252211349000194	0.0078242322981192779	0.006775983969161915	0.0055325677432417845	-0.0039121161686202178
0.012315043202071991	0.0084615615634079863	0.0073279273062369253	0.0059832275908293705	-0.0042307808028578956
0.012377875055143787	0.0090654969109256883	0.0078509506620457574	0.0064102743725926274	-0.0045327484781265857
0.012440706908215582	0.0096336548837675159	0.0083429899023496432	0.0068120227299830263	-0.0048168274659678928
0.012503538761287378	0.010163793221981412	0.0088021031730585089	0.00718688714577536	-0.0050818966364001867
0.012566370614359173	0.010653819711743553	0.0092264785638417161	0.007533388201379717	-0.0053269098825063244
0.01262920246743097	0.011101800442370715	0.0096144412589105662	0.0078501584154309391	-0.0055509002489398567
0.012692034320502766	0.011505967438582012	0.0099644601467508906	0.0081359476406126906	-0.0057529837480559225
0.012754866173574561	0.011864725637889711	0.010275153862720791	0.008389627997417843	-0.0059323628486066676
0.012817698026646358	0.012176659185582221	0.01054529624066582	0.0086101983253736442	-0.0060883296232327562
0.012880529879718154	0.012440537022455652	0.010773821152036522	0.0087967881341646341	-0.0062202685423291661
0.012943361732789949	0.012655317743242189	0.010959826713410822	0.0089486610390602933	-0.0063276589032593856
0.013006193585861745	0.012820153706560868	0.011102578845815839	0.0090652176670891309	-0.0064100768853308163
0.01306902543893354	0.01293439438017085	0.011201514171802207	0.0091459980224899706	-0.0064671972224214086
0.013131857292005337	0.012997588908325008	0.011256242238837519	0.0091906833021050856	-0.0064987944866564734
0.013194689145077133	0.013009487891091543	0.011266547060244056	0.0091990971535505939	-0.0065047439780694894
0.013257520998148928	0.012970044368621605	0.011232387967599552	0.0091712063711987622	-0.0064850222167359105
0.013320352851220725	0.012879414006478353	0.011153899771236871	0.0091071210272254503	-0.0064397070354377094
0.013383184704292519	0.012737954481296091	0.011031392228209211	0.009007094037205508	-0.0063689772724929289
0.013446016557364316	0.012546224069193999	0.010865348819820523	0.0088715201619705593	-0.0062731120659625574
0.013508848410436113	0.012304979442515362	0.010656424843545708	0.0087009344496683481	-0.0061524897520201273
0.013571680263507907	0.01201517268358749	0.010405444826870839	0.0084960101241721327	-0.0060075863718316736
0.013634512116579704	0.011677947527287753	0.010113399273259861	0.0082575559281736245	-0.0058389737928387425
0.0136973439696515	0.01129463484724454	0.0097814407530899487	0.0079865129314450646	-0.0056473174518588548
0.013760175822723295	0.010866747403487094	0.0094108793549828092	0.007683950816866787	-0.0054333737289104138
0.013823007675795092	0.010395973872272741	0.0090031775154833637	0.0073510636588775451	-0.0051979869621263039
0.013885839528866887	0.0098841721816532117	0.008559944247490861	0.0069891652110082442	-0.0049420861155370348
0.013948671381938683	0.0093333621790814333	0.0080829287902200522	0.0065996837210969533	-0.0046666811128741204
0.01401150323501048	0.008745717659996384	0.0075740137057531349	0.0061841562946471701	-0.0043728588518624845
0.014074335088082274	0.0081235577888456832	0.0070352074494273425	0.0057442228285746934	-0.0040617789147317351
0.014137166941154071	0.0074693379464029382	0.0064686364433792177	0.0052816195392836173	-0.0037346689918748128
0.014199998794225866	0.0067856400395016545	0.0058765366845279594	0.0047981721106134332	-0.0033928200367149262
0.014262830647297662	0.00607516231142851	0.005261244920117104	0.0042957884886989824	-0.0030375811709021597
0.014325662500369459	0.0053407086931897881	0.0046251894256406955	0.0037764513521787008	-0.0026703543599466647
0.014388494353441254	0.0045851777376768009	0.0039708804215493722	0.0032422102874679099	-0.0022925888803013439
0.01445132620651305	0.0038115511804016101	0.0033009001665568593	0.0026951736999774366	-0.0019057755997296821
0.014514158059584847	0.00302288217194947	0.0026178927666447847	0.0021375004932008921	-0.0015114410935319399
0.014576989912656641	0.0022222832285881894	0.0019245537399842417	0.0015713915485088008	-0.0011111416198498025
0.014639821765728438	0.00141291394858826	0.0012236193789569106	0.00099908103927522475	-0.00070645697782641451
0.014702653618800233	0.00059796854273228093	0.0005178559512593957	0.00042282761361637144	-0.00029898427286106162
0.014765485471872029	-0.0002193367717760672	-0.00018995121729190002	-0.00015509451946189596	0.00010966838643637535
0.014828317324943826	-0.0010357764642516549	-0.00089700873516900155	-0.00073240456532779399	0.00051788823471526826
0.014891149178015621	-0.0018481284202240501	-0.001600526169372661	-0.0013068241449781279	0.00092406421473234567
0.014953981031087417	-0.0026531866576514273	-0.002297727057996698	-0.0018760862867594269	0.0013265933354586798
0.015016812884159214	-0.0034477739794667168	-0.0029858598676544439	-0.0024379443730691663	0.0017238869983527924
0.015079644737231009	-0.0042287545125231536	-0.0036622088525241764	-0.0029901810067292406	0.0021143772668334622
0.015142476590302805	-0.004993046083452829	-0.0043241047721570714	-0.0035306167620395125	0.0024965230542090293
0.0152053084433746	-0.0057376323825968903	-0.0049689354257498215	-0.0040571187859753839	0.0028688162056425253
0.015268140296446396	-0.0064595748680017582	-0.0055941559613078146	-0.0045676092155842877	0.0032297874501498154
0.015330972149518193	-0.0071560243625016454	-0.0061972989190132634	-0.0050600733783614221	0.0035780121991408828
0.015393804002589988	-0.0078242322981192935	-0.0067759839691619288	-0.0055325677432417966	0.0039121161686202265
0.015456635855661784	-0.0084615615634079863	-0.0073279273062369227	-0.0059832275908293696	0.0042307808028578947
0.015519467708733579	-0.009065496910925671	-0.00785095066204574	-0.0064102743725926144	0.0045327484781265762
0.015582299561805376	-0.0096336548837675298	-0.0083429899023496554	-0.0068120227299830359	0.0048168274659679006
0.01564513141487717	-0.010163793221981396	-0.0088021031730584967	-0.0071868871457753496	0.0050818966364001789
0.015707963267948967	-0.010653819711743565	-0.0092264785638417283	-0.0075333882013797265	0.0053269098825063305
0.015770795121020764	-0.011101800442370713	-0.0096144412589105645	-0.0078501584154309391	0.0055509002489398558
0.01583362697409256	-0.011505967438582012	-0.0099644601467508906	-0.0081359476406126906	0.0057529837480559216
0.015896458827164357	-0.01186472563788973	-0.010275153862720807	-0.0083896279974178534	0.0059323628486066763
0.01595929068023615	-0.012176659185582212	-0.010545296240665813	-0.0086101983253736372	0.0060883296232327518
0.016022122533307946	-0.012440537022455652	-0.010773821152036522	-0.0087967881341646324	0.0062202685423291652
0.016084954386379743	-0.012655317743242188	-0.010959826713410821	-0.0089486610390602933	0.0063276589032593856
0.016147786239451539	-0.012820153706560864	-0.011102578845815836	-0.0090652176670891291	0.0064100768853308145
0.016210618092523336	-0.012934394380170857	-0.011201514171802212	-0.0091459980224899741	0.0064671972224214112
0.016273449945595129	-0.012997588908325008	-0.011256242238837519	-0.0091906833021050856	0.0064987944866564734
0.016336281798666925	-0.013009487891091543	-0.011266547060244055	-0.0091990971535505957	0.0065047439780694886
0.016399113651738722	-0.012970044368621605	-0.011232387967599551	-0.0091712063711987639	0.0064850222167359113
0.016461945504810518	-0.012879414006478353	-0.01115389977123687	-0.0091071210272254503	0.0064397070354377094
0.016524777357882315	-0.012737954481296093	-0.011031392228209209	-0.0090070940372055097	0.0063689772724929298
0.016587609210954108	-0.012546224069194006	-0.010865348819820528	-0.0088715201619705628	0.0062731120659625609
0.016650441064025905	-0.01230497944251537	-0.010656424843545717	-0.0087009344496683533	0.0061524897520201308
0.016713272917097701	-0.012015172683587497	-0.010405444826870846	-0.0084960101241721396	0.0060075863718316788
0.016776104770169498	-0.011677947527287763	-0.01011339927325987	-0.0082575559281736332	0.0058389737928387486
0.016838936623241294	-0.01129463484724454	-0.0097814407530899504	-0.0079865129314450646	0.0056473174518588548
0.016901768476313091	-0.010866747403487096	-0.0094108793549828092	-0.0076839508168667879	0.0054333737289104147
0.016964600329384884	-0.010395973872272771	-0.009003177515483388	-0.007351063658877565	0.0051979869621263178
0.01702743218245668	-0.0098841721816532134	-0.008559944247490861	-0.0069891652110082442	0.0049420861155370348
0.017090264035528477	-0.009333362179081435	-0.0080829287902200522	-0.0065996837210969533	0.0046666811128741213
0.017153095888600273	-0.0087457176599964031	-0.0075740137057531505	-0.0061841562946471831	0.004372858851862494
0.01721592774167207	-0.008123557788845704	-0.0070352074494273598	-0.0057442228285747073	0.0040617789147317446
0.017278759594743863	-0.007469337946402959	-0.0064686364433792359	-0.0052816195392836312	0.0037346689918748227
